"EventID","TruthID","PID","Layer","r[cm]","phi","z[cm]","E[GeV]","px[GeV]","py[GeV]","pz[GeV]"
2.,552,-211.,5,29.9,-0.5913043478260869,189.44,1.214,0.094,-0.171,1.19
2.,552,-211.,6,37.1,-0.4617035040431266,240.72,1.214,0.094,-0.171,1.19
2.,552,-211.,7,44.3,-0.3200451467268623,297.12,1.214,0.094,-0.171,1.19
2.,552,-211.,8,51.4,-0.15789494163424123,361.32,1.214,0.094,-0.171,1.19
2.,553,-211.,1,3.1,1.3080645161290323,31.28,3.546,0.1,0.335,3.526
2.,553,-211.,2,5.05,1.3237623762376238,50.96,3.546,0.1,0.335,3.526
2.,553,-211.,3,8.85,1.356497175141243,89.36,3.546,0.1,0.335,3.526
2.,553,-211.,4,12.25,1.3861224489795918,123.76,3.546,0.1,0.335,3.526
2.,553,-211.,5,29.9,1.5400066889632107,304.96,3.546,0.1,0.335,3.526
2.,553,-211.,6,37.1,1.604231805929919,380.8,3.546,0.1,0.335,3.526
2.,553,-211.,7,44.3,1.670221218961625,458.28000000000003,3.546,0.1,0.335,3.526
2.,553,-211.,8,51.4,1.7371089494163423,536.84,3.546,0.1,0.335,3.526
2.,554,211.,1,3.1,2.5451612903225804,13.96,1.068,-0.195,0.121,1.034
2.,554,211.,2,5.05,2.51980198019802,22.76,1.068,-0.195,0.121,1.034
2.,554,211.,3,8.85,2.4706214689265535,39.96,1.068,-0.195,0.121,1.034
2.,554,211.,4,12.25,2.4253061224489794,55.44,1.068,-0.195,0.121,1.034
2.,554,211.,5,29.9,2.185210702341137,138.4,1.068,-0.195,0.121,1.034
2.,554,211.,6,37.1,2.0803234501347707,174.52,1.068,-0.195,0.121,1.034
2.,554,211.,7,44.3,-3.080261851015801,212.84,1.068,-0.195,0.121,1.034
2.,554,211.,8,51.4,-2.9608443579766535,253.92000000000002,1.068,-0.195,0.121,1.034
2.,557,211.,1,3.1,-1.7693548387096774,8.88,2.753,-0.17,-0.889,2.596
2.,557,211.,2,5.05,-1.7762376237623763,14.48,2.753,-0.17,-0.889,2.596
2.,557,211.,3,8.85,-1.7892655367231638,25.400000000000002,2.753,-0.17,-0.889,2.596
2.,557,211.,4,12.25,-1.800408163265306,35.160000000000004,2.753,-0.17,-0.889,2.596
2.,557,211.,5,29.9,-1.8589698996655517,85.88,2.753,-0.17,-0.889,2.596
2.,557,211.,6,37.1,-1.8828301886792451,106.68,2.753,-0.17,-0.889,2.596
2.,557,211.,7,44.3,-1.9069164785553046,127.52,2.753,-0.17,-0.889,2.596
2.,557,211.,8,51.4,-1.9307237354085602,148.16,2.753,-0.17,-0.889,2.596
2.,558,-211.,1,3.1,-1.4661290322580645,5.2,1.596,0.076,-0.812,1.365
2.,558,-211.,2,5.05,-1.4584158415841584,8.44,1.596,0.076,-0.812,1.365
2.,558,-211.,3,8.85,-1.4451977401129945,14.8,1.596,0.076,-0.812,1.365
2.,558,-211.,4,12.25,-1.4322448979591835,20.52,1.596,0.076,-0.812,1.365
2.,558,-211.,5,29.9,-1.367391304347826,50.160000000000004,1.596,0.076,-0.812,1.365
2.,558,-211.,6,37.1,-1.34066307277628,62.28,1.596,0.076,-0.812,1.365
2.,558,-211.,7,44.3,-1.3140270880361173,74.48,1.596,0.076,-0.812,1.365
2.,558,-211.,8,51.4,-1.2873696498054474,86.56,1.596,0.076,-0.812,1.365
2.,559,211.,1,3.1,-1.1274193548387097,18.28,3.164,0.235,-0.473,3.117
2.,559,211.,2,5.05,-1.1386138613861387,29.8,3.164,0.235,-0.473,3.117
2.,559,211.,3,8.85,-1.1598870056497175,52.24,3.164,0.235,-0.473,3.117
2.,559,211.,4,12.25,-1.1791836734693877,72.36,3.164,0.235,-0.473,3.117
2.,559,211.,5,29.9,-1.2801739130434782,177.32,3.164,0.235,-0.473,3.117
2.,559,211.,6,37.1,-1.321876010781671,220.6,3.164,0.235,-0.473,3.117
2.,559,211.,7,44.3,-1.3638374717832955,264.28000000000003,3.164,0.235,-0.473,3.117
2.,559,211.,8,51.4,-1.4057081712062256,307.8,3.164,0.235,-0.473,3.117
2.,560,-321.,1,3.1,-2.5903225806451613,61.08,7.479,-0.327,-0.19,7.453
2.,560,-321.,2,5.05,-2.5752475247524753,99.56,7.479,-0.327,-0.19,7.453
2.,560,-321.,3,8.85,-2.5451977401129944,174.56,7.479,-0.327,-0.19,7.453
2.,560,-321.,4,12.25,-2.517959183673469,241.8,7.479,-0.327,-0.19,7.453
2.,560,-321.,5,29.9,-2.37590635451505,594.92,7.479,-0.327,-0.19,7.453
2.,560,-321.,6,37.1,-2.3167654986522908,742.12,7.479,-0.327,-0.19,7.453
2.,560,-321.,7,44.3,-2.2563566591422117,892.08,7.479,-0.327,-0.19,7.453
2.,560,-321.,8,51.4,-2.195579766536965,1043.28,7.479,-0.327,-0.19,7.453
2.,561,211.,1,3.1,-2.3967741935483873,38.56,15.217,-0.89,-0.834,15.167
2.,561,211.,2,5.05,-2.400990099009901,62.800000000000004,15.217,-0.89,-0.834,15.167
2.,561,211.,3,8.85,-2.4101694915254237,110.04,15.217,-0.89,-0.834,15.167
2.,561,211.,4,12.25,-2.4187755102040813,152.36,15.217,-0.89,-0.834,15.167
2.,561,211.,5,29.9,-2.4622140468227425,372.16,15.217,-0.89,-0.834,15.167
2.,561,211.,6,37.1,-2.4799838274932613,462.,15.217,-0.89,-0.834,15.167
2.,561,211.,7,44.3,-2.497733634311512,551.96,15.217,-0.89,-0.834,15.167
2.,561,211.,8,51.4,-2.515338521400778,640.88,15.217,-0.89,-0.834,15.167
2.,562,211.,1,3.1,-0.85,21.04,3.88,0.38,-0.419,3.836
2.,562,211.,2,5.05,-0.8613861386138614,34.24,3.88,0.38,-0.419,3.836
2.,562,211.,3,8.85,-0.8813559322033898,60.04,3.88,0.38,-0.419,3.836
2.,562,211.,4,12.25,-0.8991836734693877,83.12,3.88,0.38,-0.419,3.836
2.,562,211.,5,29.9,-0.9932775919732441,203.64000000000001,3.88,0.38,-0.419,3.836
2.,562,211.,6,37.1,-1.0319137466307275,253.24,3.88,0.38,-0.419,3.836
2.,562,211.,7,44.3,-1.0711151241534989,303.24,3.88,0.38,-0.419,3.836
2.,562,211.,8,51.4,-1.1098949416342412,353.04,3.88,0.38,-0.419,3.836
2.,563,-211.,1,3.1,-1.020967741935484,43.64,3.434,0.119,-0.212,3.422
2.,563,-211.,2,5.05,-0.997029702970297,71.12,3.434,0.119,-0.212,3.422
2.,563,-211.,3,8.85,-0.9497175141242938,124.8,3.434,0.119,-0.212,3.422
2.,563,-211.,4,12.25,-0.9077551020408162,173.08,3.434,0.119,-0.212,3.422
2.,563,-211.,5,29.9,-0.681705685618729,431.04,3.434,0.119,-0.212,3.422
2.,563,-211.,6,37.1,-0.5846900269541778,542.4,3.434,0.119,-0.212,3.422
2.,563,-211.,7,44.3,-0.4815259593679458,659.64,3.434,0.119,-0.212,3.422
2.,563,-211.,8,51.4,-0.37314007782101166,783.5600000000001,3.434,0.119,-0.212,3.422
2.,564,211.,1,3.1,0.6564516129032258,31.04,8.157,0.637,0.502,8.116
2.,564,211.,2,5.05,0.6485148514851485,50.52,8.157,0.637,0.502,8.116
2.,564,211.,3,8.85,0.6344632768361582,88.56,8.157,0.637,0.502,8.116
2.,564,211.,4,12.25,0.6220408163265305,122.64,8.157,0.637,0.502,8.116
2.,564,211.,5,29.9,0.5567357859531772,299.84000000000003,8.157,0.637,0.502,8.116
2.,564,211.,6,37.1,0.5298867924528301,372.44,8.157,0.637,0.502,8.116
2.,564,211.,7,44.3,0.5029390519187359,445.32,8.157,0.637,0.502,8.116
2.,564,211.,8,51.4,0.4762645914396887,517.52,8.157,0.637,0.502,8.116
2.,566,-211.,1,3.1,-2.6370967741935485,19.88,2.035,-0.278,-0.143,2.006
2.,566,-211.,2,5.05,-2.617821782178218,32.4,2.035,-0.278,-0.143,2.006
2.,566,-211.,3,8.85,-2.58135593220339,56.84,2.035,-0.278,-0.143,2.006
2.,566,-211.,4,12.25,-2.5485714285714285,78.8,2.035,-0.278,-0.143,2.006
2.,566,-211.,5,29.9,-2.375792642140468,194.6,2.035,-0.278,-0.143,2.006
2.,566,-211.,6,37.1,-2.3031105121293796,243.4,2.035,-0.278,-0.143,2.006
2.,566,-211.,7,44.3,-2.227959367945824,293.6,2.035,-0.278,-0.143,2.006
2.,566,-211.,8,51.4,3.1013424124513618,344.88,2.035,-0.278,-0.143,2.006
2.,567,211.,1,3.1,-2.641935483870968,9.76,1.557,-0.408,-0.233,1.478
2.,567,211.,2,5.05,-2.6544554455445546,15.88,1.557,-0.408,-0.233,1.478
2.,567,211.,3,8.85,-2.67909604519774,27.84,1.557,-0.408,-0.233,1.478
2.,567,211.,4,12.25,-2.700816326530612,38.56,1.557,-0.408,-0.233,1.478
2.,567,211.,5,29.9,-2.8147224080267557,94.64,1.557,-0.408,-0.233,1.478
2.,567,211.,6,37.1,-2.8616819407008083,117.84,1.557,-0.408,-0.233,1.478
2.,567,211.,7,44.3,-2.909264108352144,141.28,1.557,-0.408,-0.233,1.478
2.,567,211.,8,51.4,-2.9568093385214005,164.72,1.557,-0.408,-0.233,1.478
2.,568,321.,1,3.1,2.9548387096774196,16.,4.743,-0.884,0.157,4.631
2.,568,321.,2,5.05,2.9485148514851485,26.04,4.743,-0.884,0.157,4.631
2.,568,321.,3,8.85,2.9361581920903954,45.64,4.743,-0.884,0.157,4.631
2.,568,321.,4,12.25,2.924897959183673,63.2,4.743,-0.884,0.157,4.631
2.,568,321.,5,29.9,2.8657792642140465,154.48,4.743,-0.884,0.157,4.631
2.,568,321.,6,37.1,2.8416118598382747,191.84,4.743,-0.884,0.157,4.631
2.,568,321.,7,44.3,2.817395033860045,229.36,4.743,-0.884,0.157,4.631
2.,568,321.,8,51.4,2.7933579766536965,266.44,4.743,-0.884,0.157,4.631
2.,569,-211.,1,3.1,2.208064516129032,9.08,1.584,-0.296,0.415,1.493
2.,569,-211.,2,5.05,2.21980198019802,14.8,1.584,-0.296,0.415,1.493
2.,569,-211.,3,8.85,2.2423728813559323,25.92,1.584,-0.296,0.415,1.493
2.,569,-211.,4,12.25,2.2624489795918366,35.92,1.584,-0.296,0.415,1.493
2.,569,-211.,5,29.9,2.3671505016722407,88.04,1.584,-0.296,0.415,1.493
2.,569,-211.,6,37.1,2.4100592991913743,109.56,1.584,-0.296,0.415,1.493
2.,569,-211.,7,44.3,2.453909706546275,131.28,1.584,-0.296,0.415,1.493
2.,569,-211.,8,51.4,2.497280155642023,152.92000000000002,1.584,-0.296,0.415,1.493
2.,571,211.,1,3.1,2.914516129032258,14.36,1.5,-0.309,0.062,1.46
2.,571,211.,2,5.05,2.895049504950495,23.400000000000002,1.5,-0.309,0.062,1.46
2.,571,211.,3,8.85,2.859322033898305,41.04,1.5,-0.309,0.062,1.46
2.,571,211.,4,12.25,2.826938775510204,56.88,1.5,-0.309,0.062,1.46
2.,571,211.,5,29.9,-3.0513578595317723,140.44,1.5,-0.309,0.062,1.46
2.,571,211.,6,37.1,-2.978986522911051,175.64000000000001,1.5,-0.309,0.062,1.46
2.,571,211.,7,44.3,-2.905042889390519,211.84,1.5,-0.309,0.062,1.46
2.,571,211.,8,51.4,-2.828747081712062,248.8,1.5,-0.309,0.062,1.46
2.,574,-211.,1,3.1,-0.29838709677419356,2136.28,361.08,0.498,-0.163,361.079
2.,574,-211.,2,5.05,-0.2871287128712871,3480.36,361.08,0.498,-0.163,361.079
2.,574,-211.,3,8.85,-0.2655367231638418,6101.04,361.08,0.498,-0.163,361.079
2.,574,-211.,4,12.25,-0.24612244897959182,8448.24,361.08,0.498,-0.163,361.079
2.,574,-211.,5,29.9,-0.14441471571906353,20705.64,361.08,0.498,-0.163,361.079
2.,574,-211.,6,37.1,-0.10236657681940699,25761.68,361.08,0.498,-0.163,361.079
2.,574,-211.,7,44.3,-0.060094808126410826,30863.2,361.08,0.498,-0.163,361.079
2.,574,-211.,8,51.4,-0.017793774319066147,35951.44,361.08,0.498,-0.163,361.079
2.,576,211.,1,3.1,-1.5258064516129033,16.240000000000002,5.983,0.059,-1.119,5.876
2.,576,211.,2,5.05,-1.5316831683168317,26.48,5.983,0.059,-1.119,5.876
2.,576,211.,3,8.85,-1.5418079096045199,46.4,5.983,0.059,-1.119,5.876
2.,576,211.,4,12.25,-1.5510204081632653,64.24,5.983,0.059,-1.119,5.876
2.,576,211.,5,29.9,-1.5981137123745819,156.96,5.983,0.059,-1.119,5.876
2.,576,211.,6,37.1,-1.6174285714285712,194.88,5.983,0.059,-1.119,5.876
2.,576,211.,7,44.3,-1.6369119638826184,232.84,5.983,0.059,-1.119,5.876
2.,576,211.,8,51.4,-1.6559455252918287,270.4,5.983,0.059,-1.119,5.876
2.,577,-211.,1,3.1,-1.1596774193548387,18.,6.763,0.451,-1.056,6.664
2.,577,-211.,2,5.05,-1.1544554455445544,29.32,6.763,0.451,-1.056,6.664
2.,577,-211.,3,8.85,-1.1440677966101696,51.36,6.763,0.451,-1.056,6.664
2.,577,-211.,4,12.25,-1.1351020408163264,71.12,6.763,0.451,-1.056,6.664
2.,577,-211.,5,29.9,-1.0890234113712374,173.72,6.763,0.451,-1.056,6.664
2.,577,-211.,6,37.1,-1.0701293800539082,215.64000000000001,6.763,0.451,-1.056,6.664
2.,577,-211.,7,44.3,-1.051237020316027,257.68,6.763,0.451,-1.056,6.664
2.,577,-211.,8,51.4,-1.032568093385214,299.2,6.763,0.451,-1.056,6.664
2.,579,-211.,1,3.1,1.0370967741935484,78.96000000000001,9.884,0.205,0.329,9.875
2.,579,-211.,2,5.05,1.0524752475247525,128.68,9.884,0.205,0.329,9.875
2.,579,-211.,3,8.85,1.0819209039548023,225.64000000000001,9.884,0.205,0.329,9.875
2.,579,-211.,4,12.25,1.1085714285714285,312.52,9.884,0.205,0.329,9.875
2.,579,-211.,5,29.9,1.2468561872909698,768.64,9.884,0.205,0.329,9.875
2.,579,-211.,6,37.1,1.3045552560646898,958.6,9.884,0.205,0.329,9.875
2.,579,-211.,7,44.3,1.3632234762979683,1151.84,9.884,0.205,0.329,9.875
2.,579,-211.,8,51.4,1.4223112840466925,1346.6000000000001,9.884,0.205,0.329,9.875
2.,580,211.,1,3.1,0.3258064516129032,83.36,8.524,0.297,0.11,8.517
2.,580,211.,2,5.05,0.3069306930693069,135.84,8.524,0.297,0.11,8.517
2.,580,211.,3,8.85,0.2706214689265537,238.28,8.524,0.297,0.11,8.517
2.,580,211.,4,12.25,0.23836734693877548,330.16,8.524,0.297,0.11,8.517
2.,580,211.,5,29.9,0.06788628762541805,815.2,8.524,0.297,0.11,8.517
2.,580,211.,6,37.1,-0.0038490566037735845,1019.4,8.524,0.297,0.11,8.517
2.,580,211.,7,44.3,-0.07774717832957109,1229.28,8.524,0.297,0.11,8.517
2.,580,211.,8,51.4,-0.15339688715953306,1443.56,8.524,0.297,0.11,8.517
2.,582,211.,1,3.1,2.304838709677419,28.,2.786,-0.212,0.221,2.765
2.,582,211.,2,5.05,2.286138613861386,45.6,2.786,-0.212,0.221,2.765
2.,582,211.,3,8.85,2.248587570621469,80.,2.786,-0.212,0.221,2.765
2.,582,211.,4,12.25,2.2151020408163262,110.88,2.786,-0.212,0.221,2.765
2.,582,211.,5,29.9,2.0384080267558526,273.96,2.786,-0.212,0.221,2.765
2.,582,211.,6,37.1,1.964210242587601,342.8,2.786,-0.212,0.221,2.765
2.,582,211.,7,44.3,1.8868848758465009,413.72,2.786,-0.212,0.221,2.765
2.,582,211.,8,51.4,1.8086147859922177,486.28000000000003,2.786,-0.212,0.221,2.765
2.,583,211.,1,3.1,-1.3903225806451613,1.,0.243,0.043,-0.184,0.062
2.,583,211.,2,5.05,-1.4217821782178217,1.6400000000000001,0.243,0.043,-0.184,0.062
2.,583,211.,3,8.85,-1.4819209039548022,2.92,0.243,0.043,-0.184,0.062
2.,583,211.,4,12.25,-1.5367346938775508,4.04,0.243,0.043,-0.184,0.062
2.,583,211.,5,29.9,-1.8354314381270902,10.24,0.243,0.043,-0.184,0.062
2.,583,211.,6,37.1,-1.97044204851752,13.,0.243,0.043,-0.184,0.062
2.,583,211.,7,44.3,-2.120510158013544,16.12,0.243,0.043,-0.184,0.062
2.,583,211.,8,51.4,-2.2948015564202335,19.72,0.243,0.043,-0.184,0.062
2.,584,-211.,1,3.1,-2.990322580645161,4.44,0.507,-0.277,-0.033,0.4
2.,584,-211.,2,5.05,-2.9683168316831683,7.24,0.507,-0.277,-0.033,0.4
2.,584,-211.,3,8.85,-2.927683615819209,12.72,0.507,-0.277,-0.033,0.4
2.,584,-211.,4,12.25,3.128163265306122,17.6,0.507,-0.277,-0.033,0.4
2.,584,-211.,5,29.9,2.933324414715719,43.64,0.507,-0.277,-0.033,0.4
2.,584,-211.,6,37.1,2.8501347708894875,54.72,0.507,-0.277,-0.033,0.4
2.,584,-211.,7,44.3,2.76451467268623,66.2,0.507,-0.277,-0.033,0.4
2.,584,-211.,8,51.4,2.6750856031128403,78.08,0.507,-0.277,-0.033,0.4
2.,585,321.,1,3.1,2.1145161290322583,98.08,7.969,-0.138,0.21,7.95
2.,585,321.,2,5.05,2.092079207920792,159.88,7.969,-0.138,0.21,7.95
2.,585,321.,3,8.85,2.0463276836158193,280.52,7.969,-0.138,0.21,7.95
2.,585,321.,4,12.25,2.0053061224489794,388.96000000000004,7.969,-0.138,0.21,7.95
2.,585,321.,5,29.9,1.7874448160535117,967.28,7.969,-0.138,0.21,7.95
2.,585,321.,6,37.1,1.6936765498652289,1215.96,7.969,-0.138,0.21,7.95
2.,585,321.,7,44.3,1.5953137697516928,1476.76,7.969,-0.138,0.21,7.95
2.,585,321.,8,51.4,1.4920311284046692,1750.6000000000001,7.969,-0.138,0.21,7.95
2.,586,-321.,1,3.1,1.35,76.24,8.691,0.086,0.342,8.67
2.,586,-321.,2,5.05,1.3673267326732674,124.2,8.691,0.086,0.342,8.67
2.,586,-321.,3,8.85,1.4000000000000001,217.8,8.691,0.086,0.342,8.67
2.,586,-321.,4,12.25,1.4289795918367345,301.72,8.691,0.086,0.342,8.67
2.,586,-321.,5,29.9,1.5813979933110367,743.28,8.691,0.086,0.342,8.67
2.,586,-321.,6,37.1,1.6453800539083556,928.08,8.691,0.086,0.342,8.67
2.,586,-321.,7,44.3,1.7106681715575618,1116.96,8.691,0.086,0.342,8.67
2.,586,-321.,8,51.4,1.7767315175097276,1307.92,8.691,0.086,0.342,8.67
2.,587,-211.,1,3.1,2.1467741935483873,63.08,5.493,-0.139,0.231,5.484
2.,587,-211.,2,5.05,2.1683168316831685,102.76,5.493,-0.139,0.231,5.484
2.,587,-211.,3,8.85,2.211299435028249,180.32,5.493,-0.139,0.231,5.484
2.,587,-211.,4,12.25,2.2489795918367346,249.96,5.493,-0.139,0.231,5.484
2.,587,-211.,5,29.9,2.451411371237458,620.04,5.493,-0.139,0.231,5.484
2.,587,-211.,6,37.1,2.537261455525606,777.9200000000001,5.493,-0.139,0.231,5.484
2.,587,-211.,7,44.3,2.627516930022573,942.24,5.493,-0.139,0.231,5.484
2.,587,-211.,8,51.4,2.720396887159533,1112.88,5.493,-0.139,0.231,5.484
2.,588,211.,1,3.1,-0.3016129032258065,74.72,9.356,0.373,-0.106,9.347
2.,588,211.,2,5.05,-0.31584158415841584,121.76,9.356,0.373,-0.106,9.347
2.,588,211.,3,8.85,-0.34519774011299437,213.48000000000002,9.356,0.373,-0.106,9.347
2.,588,211.,4,12.25,-0.3718367346938775,295.72,9.356,0.373,-0.106,9.347
2.,588,211.,5,29.9,-0.5101137123745819,727.32,9.356,0.373,-0.106,9.347
2.,588,211.,6,37.1,-0.5677358490566037,907.,9.356,0.373,-0.106,9.347
2.,588,211.,7,44.3,-0.6264288939051919,1089.88,9.356,0.373,-0.106,9.347
2.,588,211.,8,51.4,-0.685556420233463,1274.16,9.356,0.373,-0.106,9.347
2.,590,-321.,1,3.1,-1.132258064516129,16.96,35.892,2.732,-5.839,35.304
2.,590,-321.,2,5.05,-1.1306930693069308,27.64,35.892,2.732,-5.839,35.304
2.,590,-321.,3,8.85,-1.1288135593220339,48.480000000000004,35.892,2.732,-5.839,35.304
2.,590,-321.,4,12.25,-1.1273469387755102,67.08,35.892,2.732,-5.839,35.304
2.,590,-321.,5,29.9,-1.1192709030100334,163.76,35.892,2.732,-5.839,35.304
2.,590,-321.,6,37.1,-1.1159514824797843,203.20000000000002,35.892,2.732,-5.839,35.304
2.,590,-321.,7,44.3,-1.1125598194130923,242.64000000000001,35.892,2.732,-5.839,35.304
2.,590,-321.,8,51.4,-1.1092334630350194,281.52,35.892,2.732,-5.839,35.304
2.,591,211.,1,3.1,-1.1193548387096774,13.56,10.507,1.029,-2.1,10.243
2.,591,211.,2,5.05,-1.121782178217822,22.12,10.507,1.029,-2.1,10.243
2.,591,211.,3,8.85,-1.1265536723163843,38.76,10.507,1.029,-2.1,10.243
2.,591,211.,4,12.25,-1.131020408163265,53.64,10.507,1.029,-2.1,10.243
2.,591,211.,5,29.9,-1.1534983277591973,131.,10.507,1.029,-2.1,10.243
2.,591,211.,6,37.1,-1.1627816711590295,162.56,10.507,1.029,-2.1,10.243
2.,591,211.,7,44.3,-1.17196388261851,194.16,10.507,1.029,-2.1,10.243
2.,591,211.,8,51.4,-1.181136186770428,225.28,10.507,1.029,-2.1,10.243
2.,592,-211.,1,3.1,-2.032258064516129,12.72,520.462,-54.896,-110.299,505.669
2.,592,-211.,2,5.05,-2.0326732673267327,20.72,520.462,-54.896,-110.299,505.669
2.,592,-211.,3,8.85,-2.0322033898305087,36.32,520.462,-54.896,-110.299,505.669
2.,592,-211.,4,12.25,-2.0322448979591834,50.28,520.462,-54.896,-110.299,505.669
2.,592,-211.,5,29.9,-2.031926421404682,122.72,520.462,-54.896,-110.299,505.669
2.,592,-211.,6,37.1,-2.0316603773584903,152.28,520.462,-54.896,-110.299,505.669
2.,592,-211.,7,44.3,-2.0315575620767494,181.84,520.462,-54.896,-110.299,505.669
2.,592,-211.,8,51.4,-2.0313346303501945,210.96,520.462,-54.896,-110.299,505.669
2.,593,211.,1,3.1,1.167741935483871,-4.16,16.438,3.832,9.022,-13.195
2.,593,211.,2,5.05,1.1673267326732673,-6.8,16.438,3.832,9.022,-13.195
2.,593,211.,3,8.85,1.1666666666666667,-11.92,16.438,3.832,9.022,-13.195
2.,593,211.,4,12.25,1.1653061224489796,-16.48,16.438,3.832,9.022,-13.195
2.,593,211.,5,29.9,1.1599799331103677,-40.24,16.438,3.832,9.022,-13.195
2.,593,211.,6,37.1,1.1578328840970349,-49.96,16.438,3.832,9.022,-13.195
2.,593,211.,7,44.3,1.1556162528216702,-59.64,16.438,3.832,9.022,-13.195
2.,593,211.,8,51.4,1.153420233463035,-69.2,16.438,3.832,9.022,-13.195
3.,598,-321.,1,3.1,3.138709677419355,-8.72,1.048,-0.31,0.01,-0.871
3.,598,-321.,2,5.05,3.0603960396039604,-14.200000000000001,1.048,-0.31,0.01,-0.871
3.,598,-321.,3,8.85,3.0237288135593223,-24.88,1.048,-0.31,0.01,-0.871
3.,598,-321.,4,12.25,2.990612244897959,-34.480000000000004,1.048,-0.31,0.01,-0.871
3.,598,-321.,5,29.9,2.816200668896321,-85.2,1.048,-0.31,0.01,-0.871
3.,598,-321.,6,37.1,2.7425444743935308,-106.56,1.048,-0.31,0.01,-0.871
3.,598,-321.,7,44.3,2.666889390519187,-128.56,1.048,-0.31,0.01,-0.871
3.,598,-321.,8,51.4,2.5894241245136187,-151.08,1.048,-0.31,0.01,-0.871
3.,599,-211.,1,3.1,2.6032258064516127,159.28,23.986,-0.396,0.247,23.981
3.,599,-211.,2,5.05,2.616831683168317,259.52,23.986,-0.396,0.247,23.981
3.,599,-211.,3,8.85,2.640677966101695,454.96000000000004,23.986,-0.396,0.247,23.981
3.,599,-211.,4,12.25,2.662857142857143,630.08,23.986,-0.396,0.247,23.981
3.,599,-211.,5,29.9,2.7770836120401334,1545.96,23.986,-0.396,0.247,23.981
3.,599,-211.,6,37.1,2.824474393530997,1924.8,23.986,-0.396,0.247,23.981
3.,599,-211.,7,44.3,2.8724243792325055,2308.12,23.986,-0.396,0.247,23.981
3.,599,-211.,8,51.4,2.92036186770428,2691.56,23.986,-0.396,0.247,23.981
3.,601,-211.,1,3.1,-1.3080645161290323,343.68,118.778,0.269,-1.037,118.773
3.,601,-211.,2,5.05,-1.302970297029703,559.88,118.778,0.269,-1.037,118.773
3.,601,-211.,3,8.85,-1.292090395480226,981.28,118.778,0.269,-1.037,118.773
3.,601,-211.,4,12.25,-1.2828571428571427,1358.3600000000001,118.778,0.269,-1.037,118.773
3.,601,-211.,5,29.9,-1.233210702341137,3318.76,118.778,0.269,-1.037,118.773
3.,601,-211.,6,37.1,-1.2130026954177895,4120.56,118.778,0.269,-1.037,118.773
3.,601,-211.,7,44.3,-1.1926862302483068,4924.04,118.778,0.269,-1.037,118.773
3.,601,-211.,8,51.4,-1.172669260700389,5718.36,118.778,0.269,-1.037,118.773
3.,602,211.,1,3.1,-2.946774193548387,149.84,19.752,-0.399,-0.088,19.747
3.,602,211.,2,5.05,-2.9613861386138614,244.12,19.752,-0.399,-0.088,19.747
3.,602,211.,3,8.85,-2.9892655367231638,428.04,19.752,-0.399,-0.088,19.747
3.,602,211.,4,12.25,-3.01469387755102,592.84,19.752,-0.399,-0.088,19.747
3.,602,211.,5,29.9,-2.703397993311037,1456.92,19.752,-0.399,-0.088,19.747
3.,602,211.,6,37.1,-2.6488840970350402,1815.96,19.752,-0.399,-0.088,19.747
3.,602,211.,7,44.3,-2.5937471783295707,2180.64,19.752,-0.399,-0.088,19.747
3.,602,211.,8,51.4,-2.537828793774319,2547.16,19.752,-0.399,-0.088,19.747
3.,603,211.,1,3.1,-1.414516129032258,-4.32,1.304,0.127,-0.747,-1.052
3.,603,211.,2,5.05,-1.4227722772277227,-7.,1.304,0.127,-0.747,-1.052
3.,603,211.,3,8.85,-1.4372881355932203,-12.280000000000001,1.304,0.127,-0.747,-1.052
3.,603,211.,4,12.25,-1.4510204081632652,-17.,1.304,0.127,-0.747,-1.052
3.,603,211.,5,29.9,-1.5210167224080267,-41.6,1.304,0.127,-0.747,-1.052
3.,603,211.,6,37.1,-1.5497035040431264,-51.68,1.304,0.127,-0.747,-1.052
3.,603,211.,7,44.3,-1.5785823927765235,-61.84,1.304,0.127,-0.747,-1.052
3.,603,211.,8,51.4,-1.6071284046692607,-71.88,1.304,0.127,-0.747,-1.052
3.,604,-211.,1,3.1,-0.8290322580645161,-4.5600000000000005,10.265,3.881,-4.253,-8.497
3.,604,-211.,2,5.05,-0.8287128712871287,-7.44,10.265,3.881,-4.253,-8.497
3.,604,-211.,3,8.85,-0.8265536723163842,-13.08,10.265,3.881,-4.253,-8.497
3.,604,-211.,4,12.25,-0.8248979591836734,-18.080000000000002,10.265,3.881,-4.253,-8.497
3.,604,-211.,5,29.9,-0.8155451505016722,-44.12,10.265,3.881,-4.253,-8.497
3.,604,-211.,6,37.1,-0.8117843665768193,-54.76,10.265,3.881,-4.253,-8.497
3.,604,-211.,7,44.3,-0.8080180586907448,-65.4,10.265,3.881,-4.253,-8.497
3.,604,-211.,8,51.4,-0.8043579766536965,-75.88,10.265,3.881,-4.253,-8.497
3.,605,211.,1,3.1,-1.335483870967742,-7.,5.587,0.535,-2.193,-5.109
3.,605,211.,2,5.05,-1.3386138613861387,-11.44,5.587,0.535,-2.193,-5.109
3.,605,211.,3,8.85,-1.343502824858757,-20.04,5.587,0.535,-2.193,-5.109
3.,605,211.,4,12.25,-1.3477551020408163,-27.72,5.587,0.535,-2.193,-5.109
3.,605,211.,5,29.9,-1.3712575250836119,-67.68,5.587,0.535,-2.193,-5.109
