val_loss,eff,pur,current_lr,epoch,step,train_loss
0.0037226586136966944,0.9865815043449402,0.2601727545261383,3.323293185530929e-06,67,4759,
,,,,67,4759,0.00659324461594224
0.0037261659745126963,0.9865815043449402,0.26210421323776245,3.323293185530929e-06,68,4829,
,,,,68,4829,0.006576960440725088
0.0037242702674120665,0.9865815043449402,0.26198703050613403,3.323293185530929e-06,69,4899,
,,,,69,4899,0.006577563937753439
0.003724542446434498,0.9865815043449402,0.26213398575782776,3.323293185530929e-06,70,4969,
,,,,70,4969,0.006574319675564766
0.003724686335772276,0.9865815043449402,0.26230600476264954,2.3263053208211204e-06,71,5039,
,,,,71,5039,0.0065742782317101955
0.0037228146102279425,0.9865815043449402,0.2633258104324341,2.3263053208211204e-06,72,5109,
,,,,72,5109,0.006569076329469681
0.003722399240359664,0.9865815043449402,0.263388067483902,2.3263053208211204e-06,73,5179,
,,,,73,5179,0.006574841681867838
0.003722322406247258,0.9865815043449402,0.2632948160171509,2.3263053208211204e-06,74,5249,
,,,,74,5249,0.006571129430085421
0.0037224539555609226,0.9865815043449402,0.2633260488510132,1.6284136563626816e-06,75,5319,
,,,,75,5319,0.00656986515969038
0.0037164303939789534,0.9865815043449402,0.26221537590026855,1.6284136563626816e-06,76,5389,
,,,,76,5389,0.006564305629581213
0.0037166147958487272,0.9865815043449402,0.26244693994522095,1.6284136563626816e-06,77,5459,
,,,,77,5459,0.006565534044057131
0.0037156897597014904,0.9865815043449402,0.2624085545539856,1.6284136563626816e-06,78,5529,
,,,,78,5529,0.006567596457898617
0.003715478116646409,0.9866955876350403,0.2623749375343323,1.1398896049286122e-06,79,5599,
,,,,79,5599,0.006567748729139566
0.003714548656716943,0.9866955876350403,0.2621772587299347,1.1398896049286122e-06,80,5669,
,,,,80,5669,0.006565185263752937
0.0037149861454963684,0.9866955876350403,0.26235538721084595,1.1398896049286122e-06,81,5739,
,,,,81,5739,0.006564117036759853
0.003714566119015217,0.9866955876350403,0.2622734606266022,1.1398896049286122e-06,82,5809,
,,,,82,5809,0.006564119830727577
0.0037146720569580793,0.9866955876350403,0.26240435242652893,7.97922552919772e-07,83,5879,
,,,,83,5879,0.006564616691321135
0.0037168136332184076,0.9866955876350403,0.26303109526634216,7.97922552919772e-07,84,5949,
,,,,84,5949,0.006563580594956875
0.00371477915905416,0.9866955876350403,0.2629333436489105,7.97922552919772e-07,85,6019,
,,,,85,6019,0.00656239315867424
0.0037145453970879316,0.9866955876350403,0.26297351717948914,7.97922552919772e-07,86,6089,
,,,,86,6089,0.006562796887010336
0.003714533057063818,0.9866955876350403,0.26302826404571533,5.585458779933106e-07,87,6159,
,,,,87,6159,0.0065633091144263744
0.0037197519559413195,0.9866955876350403,0.26395323872566223,5.585458779933106e-07,88,6229,
,,,,88,6229,0.0065636285580694675
0.0037202686071395874,0.9866955876350403,0.2640101909637451,5.585458779933106e-07,89,6299,
,,,,89,6299,0.006574235390871763
0.003718935651704669,0.9866955876350403,0.26391762495040894,5.585458779933106e-07,90,6369,
,,,,90,6369,0.006571210455149412
0.0037193852476775646,0.9866955876350403,0.2639951705932617,3.9098216575439437e-07,91,6439,
,,,,91,6439,0.006564674898982048
0.0037204844411462545,0.9866955876350403,0.2643750309944153,3.9098216575439437e-07,92,6509,
,,,,92,6509,0.006560400128364563
0.003719074185937643,0.9866955876350403,0.26427847146987915,3.9098216575439437e-07,93,6579,
,,,,93,6579,0.0065621244721114635
0.0037199517246335745,0.9866955876350403,0.26439154148101807,3.9098216575439437e-07,94,6649,
,,,,94,6649,0.006560537498444319
0.0037201009690761566,0.9866955876350403,0.26441776752471924,2.7368744781597343e-07,95,6719,
,,,,95,6719,0.006560387089848518
0.0037215787451714277,0.9866955876350403,0.26465505361557007,2.7368744781597343e-07,96,6789,
,,,,96,6789,0.00656057009473443
0.003721196437254548,0.9866955876350403,0.26464346051216125,2.7368744781597343e-07,97,6859,
,,,,97,6859,0.006560467183589935
0.003721180371940136,0.9866955876350403,0.26465097069740295,2.7368744781597343e-07,98,6929,
,,,,98,6929,0.006560415495187044
0.0037211389280855656,0.9866955876350403,0.26465097069740295,1.9158122199769423e-07,99,6999,
,,,,99,6999,0.006560233887284994
