PID,E,px,py,pz
-211.,1.286,-0.654,0.769,-0.784
-211.,1.286,-0.654,0.769,-0.784
-211.,1.286,-0.654,0.769,-0.784
-211.,1.286,-0.654,0.769,-0.784
-211.,1.286,-0.654,0.769,-0.784
-211.,1.286,-0.654,0.769,-0.784
211.,0.266,0.149,0.167,-0.034
211.,0.266,0.149,0.167,-0.034
211.,0.266,0.149,0.167,-0.034
211.,0.266,0.149,0.167,-0.034
211.,0.266,0.149,0.167,-0.034
211.,0.266,0.149,0.167,-0.034
211.,0.266,0.149,0.167,-0.034
211.,0.266,0.149,0.167,-0.034
211.,0.388,0.04,0.359,0.025
211.,0.388,0.04,0.359,0.025
211.,0.388,0.04,0.359,0.025
211.,0.388,0.04,0.359,0.025
211.,0.388,0.04,0.359,0.025
211.,0.388,0.04,0.359,0.025
211.,0.388,0.04,0.359,0.025
211.,0.388,0.04,0.359,0.025
-211.,1.682,0.417,1.202,-1.092
-211.,1.682,0.417,1.202,-1.092
-211.,1.682,0.417,1.202,-1.092
-211.,1.682,0.417,1.202,-1.092
-211.,1.682,0.417,1.202,-1.092
-211.,1.682,0.417,1.202,-1.092
-211.,1.682,0.417,1.202,-1.092
-211.,1.682,0.417,1.202,-1.092
211.,0.375,0.25,-0.01,-0.242
211.,0.375,0.25,-0.01,-0.242
211.,0.375,0.25,-0.01,-0.242
211.,0.375,0.25,-0.01,-0.242
211.,0.375,0.25,-0.01,-0.242
211.,0.375,0.25,-0.01,-0.242
211.,0.375,0.25,-0.01,-0.242
211.,0.375,0.25,-0.01,-0.242
-211.,1.743,0.805,-0.33,-1.504
-211.,1.743,0.805,-0.33,-1.504
-211.,1.743,0.805,-0.33,-1.504
-211.,1.743,0.805,-0.33,-1.504
-211.,1.743,0.805,-0.33,-1.504
-211.,1.743,0.805,-0.33,-1.504
-211.,1.743,0.805,-0.33,-1.504
-211.,1.743,0.805,-0.33,-1.504
-211.,2.352,0.394,-0.51,-2.258
-211.,2.352,0.394,-0.51,-2.258
-211.,2.352,0.394,-0.51,-2.258
-211.,2.352,0.394,-0.51,-2.258
-211.,2.352,0.394,-0.51,-2.258
-211.,2.352,0.394,-0.51,-2.258
-211.,2.352,0.394,-0.51,-2.258
-211.,2.352,0.394,-0.51,-2.258
-211.,4.412,-2.097,-1.624,-3.523
-211.,4.412,-2.097,-1.624,-3.523
-211.,4.412,-2.097,-1.624,-3.523
-211.,4.412,-2.097,-1.624,-3.523
-211.,4.412,-2.097,-1.624,-3.523
-211.,4.412,-2.097,-1.624,-3.523
-211.,4.412,-2.097,-1.624,-3.523
-211.,4.412,-2.097,-1.624,-3.523
211.,1.77,-0.79,-0.913,-1.287
211.,1.77,-0.79,-0.913,-1.287
211.,1.77,-0.79,-0.913,-1.287
211.,1.77,-0.79,-0.913,-1.287
211.,1.77,-0.79,-0.913,-1.287
211.,1.77,-0.79,-0.913,-1.287
211.,1.77,-0.79,-0.913,-1.287
211.,1.77,-0.79,-0.913,-1.287
211.,0.377,-0.107,-0.311,-0.119
211.,0.377,-0.107,-0.311,-0.119
211.,0.377,-0.107,-0.311,-0.119
211.,0.377,-0.107,-0.311,-0.119
211.,0.377,-0.107,-0.311,-0.119
211.,0.377,-0.107,-0.311,-0.119
211.,0.377,-0.107,-0.311,-0.119
211.,0.377,-0.107,-0.311,-0.119
211.,42.906,-5.759,2.133,-42.464
211.,42.906,-5.759,2.133,-42.464
211.,42.906,-5.759,2.133,-42.464
211.,42.906,-5.759,2.133,-42.464
211.,42.906,-5.759,2.133,-42.464
211.,42.906,-5.759,2.133,-42.464
211.,42.906,-5.759,2.133,-42.464
211.,42.906,-5.759,2.133,-42.464
-211.,15.637,-1.916,0.92,-15.491
-211.,15.637,-1.916,0.92,-15.491
-211.,15.637,-1.916,0.92,-15.491
-211.,15.637,-1.916,0.92,-15.491
-211.,15.637,-1.916,0.92,-15.491
-211.,15.637,-1.916,0.92,-15.491
-211.,15.637,-1.916,0.92,-15.491
-211.,15.637,-1.916,0.92,-15.491
211.,1.688,-0.207,0.124,-1.665
211.,1.688,-0.207,0.124,-1.665
211.,1.688,-0.207,0.124,-1.665
211.,1.688,-0.207,0.124,-1.665
211.,1.688,-0.207,0.124,-1.665
211.,1.688,-0.207,0.124,-1.665
211.,1.688,-0.207,0.124,-1.665
211.,1.688,-0.207,0.124,-1.665
211.,0.493,-0.065,0.265,-0.386
211.,0.493,-0.065,0.265,-0.386
211.,0.493,-0.065,0.265,-0.386
211.,0.493,-0.065,0.265,-0.386
211.,0.493,-0.065,0.265,-0.386
211.,0.493,-0.065,0.265,-0.386
211.,0.493,-0.065,0.265,-0.386
211.,0.493,-0.065,0.265,-0.386
-211.,2.641,0.087,0.971,-2.451
-211.,2.641,0.087,0.971,-2.451
-211.,2.641,0.087,0.971,-2.451
-211.,2.641,0.087,0.971,-2.451
-211.,2.641,0.087,0.971,-2.451
-211.,2.641,0.087,0.971,-2.451
-211.,2.641,0.087,0.971,-2.451
-211.,2.641,0.087,0.971,-2.451
211.,2.078,-0.745,1.166,-1.545
211.,2.078,-0.745,1.166,-1.545
211.,2.078,-0.745,1.166,-1.545
211.,2.078,-0.745,1.166,-1.545
211.,2.078,-0.745,1.166,-1.545
211.,2.078,-0.745,1.166,-1.545
211.,2.078,-0.745,1.166,-1.545
211.,2.078,-0.745,1.166,-1.545
-211.,1.892,0.476,0.163,-1.818
-211.,1.892,0.476,0.163,-1.818
-211.,1.892,0.476,0.163,-1.818
-211.,1.892,0.476,0.163,-1.818
-211.,1.892,0.476,0.163,-1.818
-211.,1.892,0.476,0.163,-1.818
-211.,1.892,0.476,0.163,-1.818
-211.,1.892,0.476,0.163,-1.818
-211.,1.155,-0.069,0.326,-1.097
-211.,1.155,-0.069,0.326,-1.097
-211.,1.155,-0.069,0.326,-1.097
-211.,1.155,-0.069,0.326,-1.097
-211.,1.155,-0.069,0.326,-1.097
-211.,1.155,-0.069,0.326,-1.097
-211.,1.155,-0.069,0.326,-1.097
-211.,1.155,-0.069,0.326,-1.097
211.,113.059,-0.159,-0.609,-113.057
211.,113.059,-0.159,-0.609,-113.057
211.,113.059,-0.159,-0.609,-113.057
211.,113.059,-0.159,-0.609,-113.057
211.,113.059,-0.159,-0.609,-113.057
211.,113.059,-0.159,-0.609,-113.057
211.,113.059,-0.159,-0.609,-113.057
211.,113.059,-0.159,-0.609,-113.057
211.,48.226,0.9,0.558,-48.214
211.,48.226,0.9,0.558,-48.214
211.,48.226,0.9,0.558,-48.214
211.,48.226,0.9,0.558,-48.214
211.,48.226,0.9,0.558,-48.214
211.,48.226,0.9,0.558,-48.214
211.,48.226,0.9,0.558,-48.214
211.,48.226,0.9,0.558,-48.214
-211.,2.576,0.034,-0.211,-2.563
-211.,2.576,0.034,-0.211,-2.563
-211.,2.576,0.034,-0.211,-2.563
-211.,2.576,0.034,-0.211,-2.563
-211.,2.576,0.034,-0.211,-2.563
-211.,2.576,0.034,-0.211,-2.563
-211.,2.576,0.034,-0.211,-2.563
-211.,2.576,0.034,-0.211,-2.563
-211.,0.4,-0.205,-0.158,-0.271
-211.,0.4,-0.205,-0.158,-0.271
-211.,0.4,-0.205,-0.158,-0.271
-211.,0.4,-0.205,-0.158,-0.271
-211.,0.4,-0.205,-0.158,-0.271
-211.,0.4,-0.205,-0.158,-0.271
-211.,0.4,-0.205,-0.158,-0.271
-211.,0.4,-0.205,-0.158,-0.271
211.,9.16,-4.266,-3.809,-7.154
211.,9.16,-4.266,-3.809,-7.154
211.,9.16,-4.266,-3.809,-7.154
211.,9.16,-4.266,-3.809,-7.154
211.,9.16,-4.266,-3.809,-7.154
211.,9.16,-4.266,-3.809,-7.154
211.,9.16,-4.266,-3.809,-7.154
211.,9.16,-4.266,-3.809,-7.154
-211.,6.04,-2.53,-2.487,-4.887
-211.,6.04,-2.53,-2.487,-4.887
-211.,6.04,-2.53,-2.487,-4.887
-211.,6.04,-2.53,-2.487,-4.887
-211.,6.04,-2.53,-2.487,-4.887
-211.,6.04,-2.53,-2.487,-4.887
-211.,6.04,-2.53,-2.487,-4.887
-211.,6.04,-2.53,-2.487,-4.887
211.,10.893,0.206,-0.56,-10.876
211.,10.893,0.206,-0.56,-10.876
211.,10.893,0.206,-0.56,-10.876
211.,10.893,0.206,-0.56,-10.876
211.,10.893,0.206,-0.56,-10.876
211.,10.893,0.206,-0.56,-10.876
211.,10.893,0.206,-0.56,-10.876
211.,10.893,0.206,-0.56,-10.876
-321.,0.778,0.338,0.498,0.013
-321.,0.778,0.338,0.498,0.013
-321.,0.778,0.338,0.498,0.013
-321.,0.778,0.338,0.498,0.013
-321.,0.778,0.338,0.498,0.013
-321.,0.778,0.338,0.498,0.013
-321.,0.778,0.338,0.498,0.013
-321.,0.778,0.338,0.498,0.013
-321.,3.765,-0.511,1.126,-3.522
-321.,3.765,-0.511,1.126,-3.522
-321.,3.765,-0.511,1.126,-3.522
-321.,3.765,-0.511,1.126,-3.522
-321.,3.765,-0.511,1.126,-3.522
-321.,3.765,-0.511,1.126,-3.522
-321.,3.765,-0.511,1.126,-3.522
-321.,3.765,-0.511,1.126,-3.522
-211.,0.449,-0.014,0.317,0.287
-211.,0.449,-0.014,0.317,0.287
-211.,0.449,-0.014,0.317,0.287
-211.,0.449,-0.014,0.317,0.287
-211.,0.449,-0.014,0.317,0.287
-211.,0.449,-0.014,0.317,0.287
-211.,0.449,-0.014,0.317,0.287
-211.,0.449,-0.014,0.317,0.287
-211.,10.582,-5.498,-6.551,-6.23
-211.,10.582,-5.498,-6.551,-6.23
-211.,10.582,-5.498,-6.551,-6.23
-211.,10.582,-5.498,-6.551,-6.23
-211.,10.582,-5.498,-6.551,-6.23
-211.,10.582,-5.498,-6.551,-6.23
-211.,10.582,-5.498,-6.551,-6.23
-211.,10.582,-5.498,-6.551,-6.23
-211.,5.201,-3.296,-3.028,-2.646
-211.,5.201,-3.296,-3.028,-2.646
-211.,5.201,-3.296,-3.028,-2.646
-211.,5.201,-3.296,-3.028,-2.646
-211.,5.201,-3.296,-3.028,-2.646
-211.,5.201,-3.296,-3.028,-2.646
-211.,5.201,-3.296,-3.028,-2.646
-211.,5.201,-3.296,-3.028,-2.646
211.,17.4,-10.075,-8.497,-11.359
211.,17.4,-10.075,-8.497,-11.359
211.,17.4,-10.075,-8.497,-11.359
211.,17.4,-10.075,-8.497,-11.359
211.,17.4,-10.075,-8.497,-11.359
211.,17.4,-10.075,-8.497,-11.359
211.,17.4,-10.075,-8.497,-11.359
211.,17.4,-10.075,-8.497,-11.359
-211.,7.029,-3.256,-4.154,-4.64
-211.,7.029,-3.256,-4.154,-4.64
-211.,7.029,-3.256,-4.154,-4.64
-211.,7.029,-3.256,-4.154,-4.64
-211.,7.029,-3.256,-4.154,-4.64
-211.,7.029,-3.256,-4.154,-4.64
-211.,7.029,-3.256,-4.154,-4.64
-211.,7.029,-3.256,-4.154,-4.64
211.,4.946,-1.931,-3.158,-3.278
211.,4.946,-1.931,-3.158,-3.278
211.,4.946,-1.931,-3.158,-3.278
211.,4.946,-1.931,-3.158,-3.278
211.,4.946,-1.931,-3.158,-3.278
211.,4.946,-1.931,-3.158,-3.278
211.,4.946,-1.931,-3.158,-3.278
211.,4.946,-1.931,-3.158,-3.278
321.,15.617,-6.156,-8.923,-11.232
321.,15.617,-6.156,-8.923,-11.232
321.,15.617,-6.156,-8.923,-11.232
321.,15.617,-6.156,-8.923,-11.232
321.,15.617,-6.156,-8.923,-11.232
321.,15.617,-6.156,-8.923,-11.232
321.,15.617,-6.156,-8.923,-11.232
321.,15.617,-6.156,-8.923,-11.232
211.,0.569,-0.415,-0.283,-0.229
211.,0.569,-0.415,-0.283,-0.229
211.,0.569,-0.415,-0.283,-0.229
211.,0.569,-0.415,-0.283,-0.229
211.,0.569,-0.415,-0.283,-0.229
211.,0.569,-0.415,-0.283,-0.229
211.,0.569,-0.415,-0.283,-0.229
211.,0.569,-0.415,-0.283,-0.229
211.,6.592,0.524,0.319,-6.562
211.,6.592,0.524,0.319,-6.562
211.,6.592,0.524,0.319,-6.562
211.,6.592,0.524,0.319,-6.562
211.,6.592,0.524,0.319,-6.562
211.,6.592,0.524,0.319,-6.562
211.,6.592,0.524,0.319,-6.562
211.,6.592,0.524,0.319,-6.562
-211.,2.464,-0.394,-0.197,-2.42
-211.,2.464,-0.394,-0.197,-2.42
-211.,2.464,-0.394,-0.197,-2.42
-211.,2.464,-0.394,-0.197,-2.42
-211.,2.464,-0.394,-0.197,-2.42
-211.,2.464,-0.394,-0.197,-2.42
-211.,2.464,-0.394,-0.197,-2.42
-211.,2.464,-0.394,-0.197,-2.42
-211.,17.592,0.144,-0.182,17.59
-211.,17.592,0.144,-0.182,17.59
-211.,17.592,0.144,-0.182,17.59
-211.,17.592,0.144,-0.182,17.59
-211.,17.592,0.144,-0.182,17.59
-211.,17.592,0.144,-0.182,17.59
-211.,17.592,0.144,-0.182,17.59
-211.,17.592,0.144,-0.182,17.59
211.,1.115,-0.647,0.073,-0.894
211.,1.115,-0.647,0.073,-0.894
211.,1.115,-0.647,0.073,-0.894
211.,1.115,-0.647,0.073,-0.894
211.,1.115,-0.647,0.073,-0.894
211.,1.115,-0.647,0.073,-0.894
211.,1.115,-0.647,0.073,-0.894
211.,1.115,-0.647,0.073,-0.894
211.,1.217,-0.7,-0.124,-0.978
211.,1.217,-0.7,-0.124,-0.978
211.,1.217,-0.7,-0.124,-0.978
211.,1.217,-0.7,-0.124,-0.978
211.,1.217,-0.7,-0.124,-0.978
211.,1.217,-0.7,-0.124,-0.978
211.,1.217,-0.7,-0.124,-0.978
211.,1.217,-0.7,-0.124,-0.978
-211.,0.311,-0.064,-0.187,-0.195
-211.,0.311,-0.064,-0.187,-0.195
-211.,0.311,-0.064,-0.187,-0.195
-211.,0.311,-0.064,-0.187,-0.195
-211.,0.311,-0.064,-0.187,-0.195
-211.,0.311,-0.064,-0.187,-0.195
-211.,0.311,-0.064,-0.187,-0.195
-211.,0.311,-0.064,-0.187,-0.195
321.,3.542,-1.746,-2.145,-2.156
321.,3.542,-1.746,-2.145,-2.156
321.,3.542,-1.746,-2.145,-2.156
321.,3.542,-1.746,-2.145,-2.156
321.,3.542,-1.746,-2.145,-2.156
321.,3.542,-1.746,-2.145,-2.156
321.,3.542,-1.746,-2.145,-2.156
321.,3.542,-1.746,-2.145,-2.156
-211.,1.42,-0.73,-0.958,-0.739
-211.,1.42,-0.73,-0.958,-0.739
-211.,1.42,-0.73,-0.958,-0.739
-211.,1.42,-0.73,-0.958,-0.739
-211.,1.42,-0.73,-0.958,-0.739
-211.,1.42,-0.73,-0.958,-0.739
-211.,1.42,-0.73,-0.958,-0.739
-211.,1.42,-0.73,-0.958,-0.739
211.,2.063,-1.068,-1.012,-1.439
211.,2.063,-1.068,-1.012,-1.439
211.,2.063,-1.068,-1.012,-1.439
211.,2.063,-1.068,-1.012,-1.439
211.,2.063,-1.068,-1.012,-1.439
211.,2.063,-1.068,-1.012,-1.439
211.,2.063,-1.068,-1.012,-1.439
211.,2.063,-1.068,-1.012,-1.439
-211.,1.212,-0.641,-0.619,-0.809
-211.,1.212,-0.641,-0.619,-0.809
-211.,1.212,-0.641,-0.619,-0.809
-211.,1.212,-0.641,-0.619,-0.809
-211.,1.212,-0.641,-0.619,-0.809
-211.,1.212,-0.641,-0.619,-0.809
-211.,1.212,-0.641,-0.619,-0.809
-211.,1.212,-0.641,-0.619,-0.809
211.,8.092,-4.44,-5.233,-4.285
211.,8.092,-4.44,-5.233,-4.285
211.,8.092,-4.44,-5.233,-4.285
211.,8.092,-4.44,-5.233,-4.285
211.,8.092,-4.44,-5.233,-4.285
211.,8.092,-4.44,-5.233,-4.285
211.,8.092,-4.44,-5.233,-4.285
211.,8.092,-4.44,-5.233,-4.285
211.,2.623,-1.499,-1.157,-1.809
211.,2.623,-1.499,-1.157,-1.809
211.,2.623,-1.499,-1.157,-1.809
211.,2.623,-1.499,-1.157,-1.809
211.,2.623,-1.499,-1.157,-1.809
211.,2.623,-1.499,-1.157,-1.809
211.,2.623,-1.499,-1.157,-1.809
211.,2.623,-1.499,-1.157,-1.809
-211.,3.934,-2.222,-1.957,-2.587
-211.,3.934,-2.222,-1.957,-2.587
-211.,3.934,-2.222,-1.957,-2.587
-211.,3.934,-2.222,-1.957,-2.587
-211.,3.934,-2.222,-1.957,-2.587
-211.,3.934,-2.222,-1.957,-2.587
-211.,3.934,-2.222,-1.957,-2.587
-211.,3.934,-2.222,-1.957,-2.587
211.,1.017,-0.552,-0.326,-0.777
211.,1.017,-0.552,-0.326,-0.777
211.,1.017,-0.552,-0.326,-0.777
211.,1.017,-0.552,-0.326,-0.777
211.,1.017,-0.552,-0.326,-0.777
211.,1.017,-0.552,-0.326,-0.777
211.,1.017,-0.552,-0.326,-0.777
211.,1.017,-0.552,-0.326,-0.777
-321.,2.805,-1.246,-1.129,-2.191
-321.,2.805,-1.246,-1.129,-2.191
-321.,2.805,-1.246,-1.129,-2.191
-321.,2.805,-1.246,-1.129,-2.191
-321.,2.805,-1.246,-1.129,-2.191
-321.,2.805,-1.246,-1.129,-2.191
-321.,2.805,-1.246,-1.129,-2.191
-321.,2.805,-1.246,-1.129,-2.191
211.,4.406,-1.892,-2.184,-3.323
211.,4.406,-1.892,-2.184,-3.323
211.,4.406,-1.892,-2.184,-3.323
211.,4.406,-1.892,-2.184,-3.323
211.,4.406,-1.892,-2.184,-3.323
211.,4.406,-1.892,-2.184,-3.323
211.,4.406,-1.892,-2.184,-3.323
211.,4.406,-1.892,-2.184,-3.323
-211.,3.408,-1.453,-1.788,-2.507
-211.,3.408,-1.453,-1.788,-2.507
-211.,3.408,-1.453,-1.788,-2.507
-211.,3.408,-1.453,-1.788,-2.507
-211.,3.408,-1.453,-1.788,-2.507
-211.,3.408,-1.453,-1.788,-2.507
-211.,3.408,-1.453,-1.788,-2.507
-211.,3.408,-1.453,-1.788,-2.507
-321.,3.322,-1.381,-1.954,-2.25
-321.,3.322,-1.381,-1.954,-2.25
-321.,3.322,-1.381,-1.954,-2.25
-321.,3.322,-1.381,-1.954,-2.25
-321.,3.322,-1.381,-1.954,-2.25
-321.,3.322,-1.381,-1.954,-2.25
-321.,3.322,-1.381,-1.954,-2.25
-321.,3.322,-1.381,-1.954,-2.25
211.,5.239,-1.536,-3.476,-3.604
211.,5.239,-1.536,-3.476,-3.604
211.,5.239,-1.536,-3.476,-3.604
211.,5.239,-1.536,-3.476,-3.604
211.,5.239,-1.536,-3.476,-3.604
211.,5.239,-1.536,-3.476,-3.604
211.,5.239,-1.536,-3.476,-3.604
211.,5.239,-1.536,-3.476,-3.604
-211.,0.804,-0.406,-0.607,-0.306
-211.,0.804,-0.406,-0.607,-0.306
-211.,0.804,-0.406,-0.607,-0.306
-211.,0.804,-0.406,-0.607,-0.306
-211.,0.804,-0.406,-0.607,-0.306
-211.,0.804,-0.406,-0.607,-0.306
-211.,0.804,-0.406,-0.607,-0.306
-211.,0.804,-0.406,-0.607,-0.306
-211.,75.548,37.624,64.755,-9.935
-211.,75.548,37.624,64.755,-9.935
-211.,75.548,37.624,64.755,-9.935
-211.,75.548,37.624,64.755,-9.935
-211.,75.548,37.624,64.755,-9.935
-211.,75.548,37.624,64.755,-9.935
-211.,75.548,37.624,64.755,-9.935
-211.,75.548,37.624,64.755,-9.935
-11.,114.619,-35.26,-98.021,47.813
-11.,114.619,-35.26,-98.021,47.813
-11.,114.619,-35.26,-98.021,47.813
-11.,114.619,-35.26,-98.021,47.813
-11.,114.619,-35.26,-98.021,47.813
-11.,114.619,-35.26,-98.021,47.813
-11.,114.619,-35.26,-98.021,47.813
-11.,114.619,-35.26,-98.021,47.813
211.,25.397,0.473,0.087,25.392
211.,25.397,0.473,0.087,25.392
211.,25.397,0.473,0.087,25.392
211.,25.397,0.473,0.087,25.392
211.,25.397,0.473,0.087,25.392
211.,25.397,0.473,0.087,25.392
211.,25.397,0.473,0.087,25.392
211.,25.397,0.473,0.087,25.392
211.,2.707,0.624,-0.432,2.594
211.,2.707,0.624,-0.432,2.594
211.,2.707,0.624,-0.432,2.594
211.,2.707,0.624,-0.432,2.594
211.,2.707,0.624,-0.432,2.594
211.,2.707,0.624,-0.432,2.594
211.,2.707,0.624,-0.432,2.594
211.,2.707,0.624,-0.432,2.594
-211.,6.55,-0.046,-0.211,6.545
-211.,6.55,-0.046,-0.211,6.545
-211.,6.55,-0.046,-0.211,6.545
-211.,6.55,-0.046,-0.211,6.545
-211.,6.55,-0.046,-0.211,6.545
-211.,6.55,-0.046,-0.211,6.545
-211.,6.55,-0.046,-0.211,6.545
-211.,6.55,-0.046,-0.211,6.545
211.,62.386,0.282,-0.179,62.385
211.,62.386,0.282,-0.179,62.385
211.,62.386,0.282,-0.179,62.385
211.,62.386,0.282,-0.179,62.385
211.,62.386,0.282,-0.179,62.385
211.,62.386,0.282,-0.179,62.385
211.,62.386,0.282,-0.179,62.385
211.,62.386,0.282,-0.179,62.385
321.,0.881,0.123,0.647,-0.315
321.,0.881,0.123,0.647,-0.315
321.,0.881,0.123,0.647,-0.315
321.,0.881,0.123,0.647,-0.315
321.,0.881,0.123,0.647,-0.315
321.,0.881,0.123,0.647,-0.315
321.,0.881,0.123,0.647,-0.315
321.,0.881,0.123,0.647,-0.315
321.,2.585,0.863,0.802,2.247
321.,2.585,0.863,0.802,2.247
321.,2.585,0.863,0.802,2.247
321.,2.585,0.863,0.802,2.247
321.,2.585,0.863,0.802,2.247
321.,2.585,0.863,0.802,2.247
321.,2.585,0.863,0.802,2.247
321.,2.585,0.863,0.802,2.247
-321.,6.585,0.194,2.016,6.246
-321.,6.585,0.194,2.016,6.246
-321.,6.585,0.194,2.016,6.246
-321.,6.585,0.194,2.016,6.246
-321.,6.585,0.194,2.016,6.246
-321.,6.585,0.194,2.016,6.246
-321.,6.585,0.194,2.016,6.246
-321.,6.585,0.194,2.016,6.246
321.,5.55,-0.324,0.906,5.443
321.,5.55,-0.324,0.906,5.443
321.,5.55,-0.324,0.906,5.443
321.,5.55,-0.324,0.906,5.443
321.,5.55,-0.324,0.906,5.443
321.,5.55,-0.324,0.906,5.443
321.,5.55,-0.324,0.906,5.443
321.,5.55,-0.324,0.906,5.443
-321.,8.968,0.292,3.462,8.253
-321.,8.968,0.292,3.462,8.253
-321.,8.968,0.292,3.462,8.253
-321.,8.968,0.292,3.462,8.253
-321.,8.968,0.292,3.462,8.253
-321.,8.968,0.292,3.462,8.253
-321.,8.968,0.292,3.462,8.253
-321.,8.968,0.292,3.462,8.253
211.,2.276,-0.285,0.317,2.231
211.,2.276,-0.285,0.317,2.231
211.,2.276,-0.285,0.317,2.231
211.,2.276,-0.285,0.317,2.231
211.,2.276,-0.285,0.317,2.231
211.,2.276,-0.285,0.317,2.231
211.,2.276,-0.285,0.317,2.231
211.,2.276,-0.285,0.317,2.231
211.,1.405,-0.273,0.474,1.287
211.,1.405,-0.273,0.474,1.287
211.,1.405,-0.273,0.474,1.287
211.,1.405,-0.273,0.474,1.287
211.,1.405,-0.273,0.474,1.287
211.,1.405,-0.273,0.474,1.287
211.,1.405,-0.273,0.474,1.287
211.,1.405,-0.273,0.474,1.287
-321.,18.637,-0.186,0.551,-18.621
-321.,18.637,-0.186,0.551,-18.621
-321.,18.637,-0.186,0.551,-18.621
-321.,18.637,-0.186,0.551,-18.621
-321.,18.637,-0.186,0.551,-18.621
-321.,18.637,-0.186,0.551,-18.621
-321.,18.637,-0.186,0.551,-18.621
-321.,18.637,-0.186,0.551,-18.621
-211.,3.125,1.505,1.379,-2.362
-211.,3.125,1.505,1.379,-2.362
-211.,3.125,1.505,1.379,-2.362
-211.,3.125,1.505,1.379,-2.362
-211.,3.125,1.505,1.379,-2.362
-211.,3.125,1.505,1.379,-2.362
-211.,3.125,1.505,1.379,-2.362
-211.,3.125,1.505,1.379,-2.362
211.,7.474,3.687,3.214,-5.65
211.,7.474,3.687,3.214,-5.65
211.,7.474,3.687,3.214,-5.65
211.,7.474,3.687,3.214,-5.65
211.,7.474,3.687,3.214,-5.65
211.,7.474,3.687,3.214,-5.65
211.,7.474,3.687,3.214,-5.65
211.,7.474,3.687,3.214,-5.65
321.,9.843,4.908,4.54,-7.207
321.,9.843,4.908,4.54,-7.207
321.,9.843,4.908,4.54,-7.207
321.,9.843,4.908,4.54,-7.207
321.,9.843,4.908,4.54,-7.207
321.,9.843,4.908,4.54,-7.207
321.,9.843,4.908,4.54,-7.207
321.,9.843,4.908,4.54,-7.207
-211.,277.487,-0.361,-0.778,-277.485
-211.,277.487,-0.361,-0.778,-277.485
-211.,277.487,-0.361,-0.778,-277.485
-211.,277.487,-0.361,-0.778,-277.485
-211.,277.487,-0.361,-0.778,-277.485
-211.,277.487,-0.361,-0.778,-277.485
-211.,277.487,-0.361,-0.778,-277.485
-211.,277.487,-0.361,-0.778,-277.485
-211.,3.758,-0.256,0.63,-3.694
-211.,3.758,-0.256,0.63,-3.694
-211.,3.758,-0.256,0.63,-3.694
-211.,3.758,-0.256,0.63,-3.694
-211.,3.758,-0.256,0.63,-3.694
-211.,3.758,-0.256,0.63,-3.694
-211.,3.758,-0.256,0.63,-3.694
-211.,3.758,-0.256,0.63,-3.694
-211.,25.092,-0.417,-0.275,25.086
-211.,25.092,-0.417,-0.275,25.086
-211.,25.092,-0.417,-0.275,25.086
-211.,25.092,-0.417,-0.275,25.086
-211.,25.092,-0.417,-0.275,25.086
-211.,25.092,-0.417,-0.275,25.086
-211.,25.092,-0.417,-0.275,25.086
-211.,25.092,-0.417,-0.275,25.086
211.,5.988,0.061,-0.852,5.925
211.,5.988,0.061,-0.852,5.925
211.,5.988,0.061,-0.852,5.925
211.,5.988,0.061,-0.852,5.925
211.,5.988,0.061,-0.852,5.925
211.,5.988,0.061,-0.852,5.925
211.,5.988,0.061,-0.852,5.925
211.,5.988,0.061,-0.852,5.925
-211.,4.708,0.691,-1.188,4.501
-211.,4.708,0.691,-1.188,4.501
-211.,4.708,0.691,-1.188,4.501
-211.,4.708,0.691,-1.188,4.501
-211.,4.708,0.691,-1.188,4.501
-211.,4.708,0.691,-1.188,4.501
-211.,4.708,0.691,-1.188,4.501
-211.,4.708,0.691,-1.188,4.501
211.,0.389,0.192,0.252,0.177
211.,0.389,0.192,0.252,0.177
211.,0.389,0.192,0.252,0.177
211.,0.389,0.192,0.252,0.177
211.,0.389,0.192,0.252,0.177
211.,0.389,0.192,0.252,0.177
211.,0.389,0.192,0.252,0.177
211.,0.389,0.192,0.252,0.177
-211.,0.755,-0.524,0.467,-0.24
-211.,0.755,-0.524,0.467,-0.24
-211.,0.755,-0.524,0.467,-0.24
-211.,0.755,-0.524,0.467,-0.24
-211.,0.755,-0.524,0.467,-0.24
-211.,0.755,-0.524,0.467,-0.24
-211.,0.755,-0.524,0.467,-0.24
-211.,0.755,-0.524,0.467,-0.24
-321.,1.773,-0.183,1.329,1.049
-321.,1.773,-0.183,1.329,1.049
-321.,1.773,-0.183,1.329,1.049
-321.,1.773,-0.183,1.329,1.049
-321.,1.773,-0.183,1.329,1.049
-321.,1.773,-0.183,1.329,1.049
-321.,1.773,-0.183,1.329,1.049
-321.,1.773,-0.183,1.329,1.049
-211.,13.626,-1.089,3.489,13.126
-211.,13.626,-1.089,3.489,13.126
-211.,13.626,-1.089,3.489,13.126
-211.,13.626,-1.089,3.489,13.126
-211.,13.626,-1.089,3.489,13.126
-211.,13.626,-1.089,3.489,13.126
-211.,13.626,-1.089,3.489,13.126
-211.,13.626,-1.089,3.489,13.126
-211.,1.757,-0.273,0.561,1.637
-211.,1.757,-0.273,0.561,1.637
-211.,1.757,-0.273,0.561,1.637
-211.,1.757,-0.273,0.561,1.637
-211.,1.757,-0.273,0.561,1.637
