EventID,TruthID,PID,layer,r,phi,z
0.,80,211.,4,12.25,1.8187755102040815,-5.96
0.,80,211.,5,29.9,1.8040468227424749,-14.52
0.,80,211.,6,37.1,1.797876010781671,-18.04
0.,80,211.,7,44.3,1.7917923250564332,-21.52
0.,80,211.,8,51.4,1.785727626459144,-25.
0.,82,-211.,1,3.1,1.5903225806451613,-2.8000000000000003
0.,82,-211.,2,5.05,1.5910891089108912,-4.5200000000000005
0.,82,-211.,3,8.85,1.5937853107344633,-7.96
0.,82,-211.,4,12.25,1.5963265306122447,-11.
0.,82,-211.,5,29.9,1.6082341137123746,-26.84
0.,82,-211.,6,37.1,1.6131212938005388,-33.32
0.,82,-211.,7,44.3,1.6181083521444692,-39.76
0.,82,-211.,8,51.4,1.6230038910505835,-46.160000000000004
0.,83,321.,1,3.1,1.543548387096774,-1.96
0.,83,321.,2,5.05,1.5415841584158416,-3.24
0.,83,321.,3,8.85,1.5378531073446329,-5.64
0.,83,321.,4,12.25,1.5351020408163263,-7.84
0.,83,321.,5,29.9,1.5193110367892975,-19.080000000000002
0.,83,321.,6,37.1,1.5128625336927222,-23.68
0.,83,321.,7,44.3,1.5063611738148983,-28.28
0.,83,321.,8,51.4,1.5000350194552527,-32.84
0.,84,-211.,1,3.1,1.5903225806451613,-2.44
0.,84,-211.,2,5.05,1.5940594059405941,-4.
0.,84,-211.,3,8.85,1.5988700564971752,-7.
0.,84,-211.,4,12.25,1.603673469387755,-9.72
0.,84,-211.,5,29.9,1.62790635451505,-23.68
0.,84,-211.,6,37.1,1.63777358490566,-29.400000000000002
0.,84,-211.,7,44.3,1.6477336343115123,-35.12
0.,84,-211.,8,51.4,1.6574669260700388,-40.76
0.,85,211.,1,3.1,1.3758064516129032,-2.04
0.,85,211.,2,5.05,1.3742574257425744,-3.36
0.,85,211.,3,8.85,1.3711864406779661,-5.88
0.,85,211.,4,12.25,1.3685714285714285,-8.120000000000001
0.,85,211.,5,29.9,1.3553377926421404,-19.84
0.,85,211.,6,37.1,1.349919137466307,-24.6
0.,85,211.,7,44.3,1.3444966139954853,-29.400000000000002
0.,85,211.,8,51.4,1.3390972762645914,-34.08
0.,86,-211.,1,3.1,1.4209677419354838,-1.48
0.,86,-211.,2,5.05,1.4227722772277227,-2.4
0.,86,-211.,3,8.85,1.4271186440677968,-4.2
0.,86,-211.,4,12.25,1.4310204081632651,-5.8
0.,86,-211.,5,29.9,1.4502876254180601,-14.16
0.,86,-211.,6,37.1,1.4581509433962263,-17.6
0.,86,-211.,7,44.3,1.4661444695259591,-21.
0.,86,-211.,8,51.4,1.4739727626459143,-24.36
0.,87,-211.,1,3.1,1.4580645161290322,-2.36
0.,87,-211.,2,5.05,1.4603960396039604,-3.88
0.,87,-211.,3,8.85,1.464406779661017,-6.8
0.,87,-211.,4,12.25,1.4685714285714284,-9.4
0.,87,-211.,5,29.9,1.4899732441471571,-22.92
0.,87,-211.,6,37.1,1.4985660377358487,-28.44
0.,87,-211.,7,44.3,1.5073589164785552,-33.96
0.,87,-211.,8,51.4,1.5158443579766536,-39.4
0.,88,211.,1,3.1,1.8919354838709677,-1.16
0.,88,211.,2,5.05,1.8772277227722773,-1.8800000000000001
0.,88,211.,3,8.85,1.8497175141242939,-3.2800000000000002
0.,88,211.,4,12.25,1.8248979591836734,-4.5600000000000005
0.,88,211.,5,29.9,1.6953377926421402,-11.16
0.,88,211.,6,37.1,1.6413477088948785,-13.92
0.,88,211.,7,44.3,1.5869480812641081,-16.72
0.,88,211.,8,51.4,1.5317198443579765,-19.52
0.,89,-211.,1,3.1,1.267741935483871,-1.24
0.,89,-211.,2,5.05,1.2732673267326733,-2.
0.,89,-211.,3,8.85,1.2824858757062148,-3.52
0.,89,-211.,4,12.25,1.2906122448979591,-4.84
0.,89,-211.,5,29.9,1.3345284280936454,-11.84
0.,89,-211.,6,37.1,1.352485175202156,-14.72
0.,89,-211.,7,44.3,1.3703611738148982,-17.56
0.,89,-211.,8,51.4,1.3882451361867703,-20.400000000000002
0.,90,211.,1,3.1,-0.896774193548387,-0.8
0.,90,211.,2,5.05,-0.9099009900990099,-1.28
0.,90,211.,3,8.85,-0.9344632768361583,-2.24
0.,90,211.,4,12.25,-0.956734693877551,-3.12
0.,90,211.,5,29.9,-1.0735585284280935,-7.640000000000001
0.,90,211.,6,37.1,-1.1217250673854446,-9.48
0.,90,211.,7,44.3,-1.1707358916478554,-11.4
0.,90,211.,8,51.4,-1.2196342412451362,-13.280000000000001
0.,91,-211.,1,3.1,-0.49032258064516127,0.12
0.,91,-211.,2,5.05,-0.48118811881188117,0.24
0.,91,-211.,3,8.85,-0.4610169491525424,0.4
0.,91,-211.,4,12.25,-0.4432653061224489,0.56
0.,91,-211.,5,29.9,-0.35103010033444815,1.36
0.,91,-211.,6,37.1,-0.31305660377358485,1.68
0.,91,-211.,7,44.3,-0.2747629796839729,2.
0.,91,-211.,8,51.4,-0.23654474708171205,2.36
0.,93,-211.,1,3.1,-1.0983870967741935,1.68
0.,93,-211.,2,5.05,-1.0930693069306932,2.72
0.,93,-211.,3,8.85,-1.0819209039548023,4.8
0.,93,-211.,4,12.25,-1.0722448979591837,6.640000000000001
0.,93,-211.,5,29.9,-1.0209096989966555,16.240000000000002
0.,93,-211.,6,37.1,-1.0001132075471697,20.16
0.,93,-211.,7,44.3,-0.9790925507900676,24.080000000000002
0.,93,-211.,8,51.4,-0.9583501945525291,28.
0.,94,321.,1,3.1,-1.5258064516129033,1.
0.,94,321.,2,5.05,-1.5257425742574258,1.6400000000000001
0.,94,321.,3,8.85,-1.5265536723163842,2.84
0.,94,321.,4,12.25,-1.52734693877551,3.92
0.,94,321.,5,29.9,-1.5305685618729097,9.6
0.,94,321.,6,37.1,-1.5319245283018865,11.92
0.,94,321.,7,44.3,-1.5333769751693,14.200000000000001
0.,94,321.,8,51.4,-1.5346964980544746,16.48
0.,95,-211.,1,3.1,-1.3838709677419354,1.16
0.,95,-211.,2,5.05,-1.3782178217821783,1.8800000000000001
0.,95,-211.,3,8.85,-1.368361581920904,3.3200000000000003
0.,95,-211.,4,12.25,-1.3587755102040815,4.6000000000000005
0.,95,-211.,5,29.9,-1.3115585284280935,11.200000000000001
0.,95,-211.,6,37.1,-1.2921832884097033,13.88
0.,95,-211.,7,44.3,-1.2727358916478555,16.6
0.,95,-211.,8,51.4,-1.253568093385214,19.28
0.,96,211.,1,3.1,2.306451612903226,-25.72
0.,96,211.,2,5.05,2.302970297029703,-41.92
0.,96,211.,3,8.85,2.296045197740113,-73.44
0.,96,211.,4,12.25,2.289795918367347,-101.64
0.,96,211.,5,29.9,2.2576454849498324,-248.24
0.,96,211.,6,37.1,2.2444582210242583,-308.08
0.,96,211.,7,44.3,2.231259593679458,-368.
0.,96,211.,8,51.4,2.2182684824902723,-427.16
0.,97,-211.,1,3.1,2.303225806451613,-22.400000000000002
0.,97,-211.,2,5.05,2.303960396039604,-36.480000000000004
0.,97,-211.,3,8.85,2.306214689265537,-63.88
0.,97,-211.,4,12.25,2.3081632653061224,-88.44
0.,97,-211.,5,29.9,2.319163879598662,-215.88
0.,97,-211.,6,37.1,2.323730458221024,-267.88
0.,97,-211.,7,44.3,2.3281941309255076,-319.88
0.,97,-211.,8,51.4,2.33263813229572,-371.16
0.,98,211.,1,3.1,-1.4661290322580645,0.92
0.,98,211.,2,5.05,-1.4871287128712871,1.52
0.,98,211.,3,8.85,-1.5271186440677966,2.64
0.,98,211.,4,12.25,-1.5628571428571427,3.64
0.,98,211.,5,29.9,-1.75276254180602,9.040000000000001
0.,98,211.,6,37.1,-1.833708894878706,11.32
0.,98,211.,7,44.3,-1.9168171557562075,13.72
0.,98,211.,8,51.4,-2.0035525291828793,16.16
0.,99,13.,1,3.1,0.11129032258064517,-2.6
0.,99,13.,2,5.05,0.11089108910891089,-4.24
0.,99,13.,3,8.85,0.10790960451977402,-7.44
0.,99,13.,4,12.25,0.10489795918367346,-10.32
0.,99,13.,5,29.9,0.09165217391304348,-25.16
0.,99,13.,6,37.1,0.08614555256064689,-31.240000000000002
0.,99,13.,7,44.3,0.08058690744920992,-37.32
0.,99,13.,8,51.4,0.07514396887159533,-43.28
1.,101,-211.,1,3.1,-0.47580645161290325,501.32
1.,101,-211.,2,5.05,-0.4504950495049505,817.04
1.,101,-211.,3,8.85,-0.4016949152542373,1433.92
1.,101,-211.,4,12.25,-0.3575510204081632,1988.76
1.,101,-211.,5,29.9,-0.12121739130434782,4961.64
1.,101,-211.,6,37.1,-0.018878706199460915,6252.32
1.,101,-211.,7,44.3,0.08972009029345371,7618.92
1.,101,-211.,8,51.4,0.20598443579766537,9077.08
1.,102,-211.,1,3.1,-1.2564516129032257,7.5600000000000005
1.,102,-211.,2,5.05,-1.2455445544554455,12.32
1.,102,-211.,3,8.85,-1.2265536723163841,21.64
1.,102,-211.,4,12.25,-1.2089795918367345,29.92
1.,102,-211.,5,29.9,-1.1176789297658862,73.32000000000001
1.,102,-211.,6,37.1,-1.0803018867924528,91.16
1.,102,-211.,7,44.3,-1.0424108352144468,109.16
1.,102,-211.,8,51.4,-1.0047859922178988,127.04
1.,103,-211.,1,3.1,-0.12096774193548387,222.44
1.,103,-211.,2,5.05,-0.11683168316831684,362.32
1.,103,-211.,3,8.85,-0.10790960451977402,635.
1.,103,-211.,4,12.25,-0.09959183673469386,879.04
1.,103,-211.,5,29.9,-0.057652173913043475,2147.08
1.,103,-211.,6,37.1,-0.04050673854447439,2665.32
1.,103,-211.,7,44.3,-0.023331828442437922,3184.32
1.,103,-211.,8,51.4,-0.006350194552529182,3697.08
1.,104,-211.,1,3.1,-2.529032258064516,11.16
1.,104,-211.,2,5.05,-2.51980198019802,18.16
1.,104,-211.,3,8.85,-2.5016949152542374,31.84
1.,104,-211.,4,12.25,-2.4861224489795917,44.04
1.,104,-211.,5,29.9,-2.4047892976588625,107.8
1.,104,-211.,6,37.1,-2.371293800539083,134.
1.,104,-211.,7,44.3,-2.337634311512415,160.36
1.,104,-211.,8,51.4,-2.304260700389105,186.52
1.,105,211.,1,3.1,-1.7774193548387096,328.2
1.,105,211.,2,5.05,-1.802970297029703,534.92
1.,105,211.,3,8.85,-1.8514124293785312,938.76
1.,105,211.,4,12.25,-1.8955102040816325,1302.04
1.,105,211.,5,29.9,-2.1307424749163877,3247.6800000000003
1.,105,211.,6,37.1,-2.232727762803234,4091.96
1.,105,211.,7,44.3,-2.3407042889390515,4985.6
1.,105,211.,8,51.4,-2.455871595330739,5937.56
1.,106,-211.,1,3.1,-2.7838709677419353,77.2
1.,106,-211.,2,5.05,-2.7564356435643567,125.8
1.,106,-211.,3,8.85,-2.702824858757062,220.84
1.,106,-211.,4,12.25,-2.654285714285714,306.44
1.,106,-211.,5,29.9,3.0229297658862873,768.04
1.,106,-211.,6,37.1,2.9078706199460913,971.32
1.,106,-211.,7,44.3,2.7847765237020314,1190.04
1.,106,-211.,8,51.4,2.649552529182879,1429.28
1.,107,321.,1,3.1,2.588709677419355,101.44
1.,107,321.,2,5.05,2.5801980198019803,165.28
1.,107,321.,3,8.85,2.564406779661017,289.72
1.,107,321.,4,12.25,2.5497959183673466,401.08
1.,107,321.,5,29.9,2.4742675585284277,981.24
1.,107,321.,6,37.1,2.4432345013477086,1219.32
1.,107,321.,7,44.3,2.412004514672686,1458.6000000000001
1.,107,321.,8,51.4,2.3811245136186767,1696.
1.,108,211.,1,3.1,-1.385483870967742,0.6
1.,108,211.,2,5.05,-1.394059405940594,1.
1.,108,211.,3,8.85,-1.4096045197740112,1.76
1.,108,211.,4,12.25,-1.424081632653061,2.4
1.,108,211.,5,29.9,-1.4988428093645485,5.92
1.,108,211.,6,37.1,-1.529541778975741,7.36
1.,108,211.,7,44.3,-1.5603160270880359,8.8
1.,108,211.,8,51.4,-1.5910544747081712,10.200000000000001
1.,109,-211.,1,3.1,1.7967741935483872,4.32
1.,109,-211.,2,5.05,1.805940594059406,7.04
1.,109,-211.,3,8.85,1.8242937853107346,12.36
1.,109,-211.,4,12.25,1.8408163265306121,17.12
1.,109,-211.,5,29.9,1.9275384615384614,41.92
1.,109,-211.,6,37.1,1.9631105121293797,52.120000000000005
1.,109,-211.,7,44.3,1.9991693002257334,62.36
1.,109,-211.,8,51.4,2.0347081712062254,72.56
1.,110,211.,1,3.1,2.782258064516129,-2.6
1.,110,211.,2,5.05,2.7702970297029705,-4.28
1.,110,211.,3,8.85,2.7491525423728813,-7.48
1.,110,211.,4,12.25,2.729795918367347,-10.36
1.,110,211.,5,29.9,2.628802675585284,-25.36
1.,110,211.,6,37.1,2.587115902964959,-31.52
1.,110,211.,7,44.3,2.5451647855530473,-37.76
1.,110,211.,8,51.4,2.503101167315175,-44.
1.,111,-211.,1,3.1,0.21774193548387097,0.6
1.,111,-211.,2,5.05,0.2386138613861386,0.96
1.,111,-211.,3,8.85,0.28135593220338984,1.72
1.,111,-211.,4,12.25,0.3195918367346938,2.36
1.,111,-211.,5,29.9,0.5219397993311037,5.88
1.,111,-211.,6,37.1,0.6078760107816711,7.36
1.,111,-211.,7,44.3,0.6979593679458238,8.92
1.,111,-211.,8,51.4,0.791260700389105,10.56
1.,112,211.,1,3.1,-1.0338709677419355,-2.
1.,112,211.,2,5.05,-1.0435643564356436,-3.24
1.,112,211.,3,8.85,-1.0615819209039548,-5.68
1.,112,211.,4,12.25,-1.077142857142857,-7.88
1.,112,211.,5,29.9,-1.1599799331103677,-19.28
1.,112,211.,6,37.1,-1.1939407008086251,-24.
1.,112,211.,7,44.3,-1.228297968397291,-28.72
1.,112,211.,8,51.4,-1.2622996108949416,-33.4
1.,113,-211.,1,3.1,-1.8887096774193548,-15.72
1.,113,-211.,2,5.05,-1.8762376237623763,-25.64
1.,113,-211.,3,8.85,-1.8508474576271188,-44.92
1.,113,-211.,4,12.25,-1.8277551020408163,-62.24
1.,113,-211.,5,29.9,-1.7096655518394648,-152.76
1.,113,-211.,6,37.1,-1.660684636118598,-190.24
1.,113,-211.,7,44.3,-1.6110474040632052,-228.20000000000002
1.,113,-211.,8,51.4,-1.5611556420233461,-266.2
1.,117,211.,1,3.1,1.1209677419354838,-14.4
1.,117,211.,2,5.05,1.117821782178218,-23.44
1.,117,211.,3,8.85,1.112994350282486,-41.08
1.,117,211.,4,12.25,1.1085714285714285,-56.84
1.,117,211.,5,29.9,1.0857257525083612,-138.8
1.,117,211.,6,37.1,1.0762695417789756,-172.24
1.,117,211.,7,44.3,1.0668939051918735,-205.72
1.,117,211.,8,51.4,1.0576381322957198,-238.72
1.,118,-211.,1,3.1,1.5419354838709678,-17.84
1.,118,-211.,2,5.05,1.5435643564356436,-29.04
1.,118,-211.,3,8.85,1.5474576271186442,-50.92
1.,118,-211.,4,12.25,1.5506122448979591,-70.48
1.,118,-211.,5,29.9,1.56752508361204,-172.
1.,118,-211.,6,37.1,1.5743557951482479,-213.44
1.,118,-211.,7,44.3,1.5813453724604964,-254.88
1.,118,-211.,8,51.4,1.588077821011673,-295.76
1.,119,-211.,1,3.1,-1.4693548387096773,-13.52
1.,119,-211.,2,5.05,-1.4574257425742574,-22.
1.,119,-211.,3,8.85,-1.4350282485875707,-38.56
1.,119,-211.,4,12.25,-1.4151020408163264,-53.4
1.,119,-211.,5,29.9,-1.3111036789297659,-130.92000000000002
1.,119,-211.,6,37.1,-1.2684474393530996,-162.92000000000002
1.,119,-211.,7,44.3,-1.2249209932279908,-195.20000000000002
1.,119,-211.,8,51.4,-1.181929961089494,-227.44
1.,120,321.,1,3.1,-1.846774193548387,-102.52
1.,120,321.,2,5.05,-1.8653465346534654,-167.04
1.,120,321.,3,8.85,-1.9000000000000001,-292.96
1.,120,321.,4,12.25,-1.9318367346938774,-405.92
1.,120,321.,5,29.9,-2.0973110367892973,-1001.52
1.,120,321.,6,37.1,-2.167018867924528,-1252.08
1.,120,321.,7,44.3,-2.2385507900677197,-1509.08
1.,120,321.,8,51.4,-2.3111400778210114,-1770.28
1.,123,321.,1,3.1,-0.9387096774193548,4.76
1.,123,321.,2,5.05,-0.9534653465346534,7.76
1.,123,321.,3,8.85,-0.9819209039548022,13.6
1.,123,321.,4,12.25,-1.006938775510204,18.84
1.,123,321.,5,29.9,-1.139170568561873,46.28
1.,123,321.,6,37.1,-1.1940323450134769,57.68
1.,123,321.,7,44.3,-1.249864559819413,69.28
1.,123,321.,8,51.4,-1.3059571984435796,80.92
1.,124,211.,1,3.1,-1.7774193548387096,-103.28
1.,124,211.,2,5.05,-1.7861386138613862,-168.24
1.,124,211.,3,8.85,-1.803954802259887,-294.88
1.,124,211.,4,12.25,-1.8191836734693876,-408.28000000000003
1.,124,211.,5,29.9,-1.9000200668896319,-999.08
1.,124,211.,6,37.1,-1.9332345013477086,-1241.76
1.,124,211.,7,44.3,-1.96655079006772,-1485.84
1.,124,211.,8,51.4,-1.9996498054474707,-1728.2
1.,125,211.,1,3.1,2.740322580645161,-485.76
1.,125,211.,2,5.05,2.734653465346535,-791.36
1.,125,211.,3,8.85,2.7231638418079096,-1386.92
1.,125,211.,4,12.25,2.713061224489796,-1919.96
1.,125,211.,5,29.9,2.6603010033444816,-4691.52
1.,125,211.,6,37.1,2.638619946091644,-5825.4800000000005
1.,125,211.,7,44.3,2.616848758465011,-6962.16
1.,125,211.,8,51.4,2.5953774319066145,-8086.400000000001
1.,127,321.,1,3.1,2.3419354838709676,284.40000000000003
1.,127,321.,2,5.05,2.3277227722772276,463.32
1.,127,321.,3,8.85,2.3005649717514127,812.36
1.,127,321.,4,12.25,2.2755102040816326,1125.16
1.,127,321.,5,29.9,2.14552508361204,2764.84
1.,127,321.,6,37.1,2.091595687331536,3445.84
1.,127,321.,7,44.3,2.036776523702031,4137.56
1.,127,321.,8,51.4,1.981657587548638,4832.28
1.,128,-211.,1,3.1,-0.07096774193548387,206.24
1.,128,-211.,2,5.05,-0.0504950495049505,336.04
1.,128,-211.,3,8.85,-0.011864406779661017,589.48
1.,128,-211.,4,12.25,0.023265306122448978,816.96
1.,128,-211.,5,29.9,0.20786622073578595,2021.1200000000001
1.,128,-211.,6,37.1,0.28620485175202154,2531.
1.,128,-211.,7,44.3,0.3666320541760722,3057.76
1.,128,-211.,8,51.4,0.45026848249027235,3599.4
1.,129,211.,1,3.1,-1.5354838709677419,81.56
1.,129,211.,2,5.05,-1.5445544554455446,132.84
1.,129,211.,3,8.85,-1.5632768361581921,232.88
1.,129,211.,4,12.25,-1.580408163265306,322.40000000000003
1.,129,211.,5,29.9,-1.6682742474916388,789.4
1.,129,211.,6,37.1,-1.7046738544474391,981.48
1.,129,211.,7,44.3,-1.740984198645598,1174.84
1.,129,211.,8,51.4,-1.7774591439688714,1367.1200000000001
1.,131,211.,1,3.1,1.0096774193548388,22.6
1.,131,211.,2,5.05,1.001980198019802,36.84
1.,131,211.,3,8.85,0.9881355932203391,64.56
1.,131,211.,4,12.25,0.9755102040816326,89.4
1.,131,211.,5,29.9,0.9092441471571906,218.6
1.,131,211.,6,37.1,0.8821671159029648,271.52
1.,131,211.,7,44.3,0.8549887133182843,324.68
1.,131,211.,8,51.4,0.8279066147859921,377.32
1.,132,-211.,1,3.1,-2.767741935483871,21.32
1.,132,-211.,2,5.05,-2.740594059405941,34.72
1.,132,-211.,3,8.85,-2.685875706214689,60.96
1.,132,-211.,4,12.25,-2.6367346938775507,84.60000000000001
1.,132,-211.,5,29.9,3.030775919732441,212.24
1.,132,-211.,6,37.1,2.9135525606468997,268.6
1.,132,-211.,7,44.3,2.787923250564334,329.44
1.,132,-211.,8,51.4,2.6486264591439688,396.36
1.,133,211.,1,3.1,-1.7016129032258065,11.24
1.,133,211.,2,5.05,-1.7079207920792079,18.28
1.,133,211.,3,8.85,-1.7192090395480226,32.08
1.,133,211.,4,12.25,-1.7297959183673468,44.4
1.,133,211.,5,29.9,-1.7839197324414715,108.48
1.,133,211.,6,37.1,-1.8060323450134768,134.72
1.,133,211.,7,44.3,-1.8284018058690743,161.
1.,133,211.,8,51.4,-1.8504202334630349,187.04
1.,134,-211.,1,3.1,-0.8080645161290323,11.200000000000001
1.,134,-211.,2,5.05,-0.8,18.2
1.,134,-211.,3,8.85,-0.7858757062146893,31.92
1.,134,-211.,4,12.25,-0.7726530612244897,44.2
1.,134,-211.,5,29.9,-0.7051304347826086,108.12
1.,134,-211.,6,37.1,-0.6771590296495956,134.28
1.,134,-211.,7,44.3,-0.6493769751693002,160.6
1.,134,-211.,8,51.4,-0.6215914396887159,186.64000000000001
1.,135,-321.,1,3.1,0.6629032258064516,376.8
1.,135,-321.,2,5.05,0.6693069306930693,613.88
1.,135,-321.,3,8.85,0.6807909604519774,1075.88
1.,135,-321.,4,12.25,0.6918367346938775,1489.4
1.,135,-321.,5,29.9,0.7476588628762542,3639.84
1.,135,-321.,6,37.1,0.7706361185983827,4520.04
1.,135,-321.,7,44.3,0.793512415349887,5402.56
1.,135,-321.,8,51.4,0.8162645914396887,6275.68
1.,137,211.,1,3.1,-0.9935483870967742,116.24000000000001
1.,137,211.,2,5.05,-1.007920792079208,189.4
1.,137,211.,3,8.85,-1.0361581920903955,332.08
1.,137,211.,4,12.25,-1.0616326530612243,460.
1.,137,211.,5,29.9,-1.1944347826086956,1130.6000000000001
1.,137,211.,6,37.1,-1.2496603773584904,1409.4
1.,137,211.,7,44.3,-1.3057381489841986,1692.68
1.,137,211.,8,51.4,-1.3621167315175096,1977.56
1.,138,-211.,1,3.1,-0.012903225806451613,59.480000000000004
1.,138,-211.,2,5.05,-0.006930693069306931,96.88
1.,138,-211.,3,8.85,0.004519774011299435,169.76
1.,138,-211.,4,12.25,0.014285714285714284,235.04
1.,138,-211.,5,29.9,0.06652173913043478,574.28
1.,138,-211.,6,37.1,0.08788679245283018,713.04
1.,138,-211.,7,44.3,0.10913769751693,852.16
1.,138,-211.,8,51.4,0.13044357976653695,989.72
1.,139,211.,1,3.1,-0.38870967741935486,9.16
1.,139,211.,2,5.05,-0.41386138613861384,14.92
1.,139,211.,3,8.85,-0.46214689265536724,26.16
1.,139,211.,4,12.25,-0.5057142857142857,36.28
1.,139,211.,5,29.9,-0.7386755852842809,90.44
1.,139,211.,6,37.1,-0.8399191374663072,113.92
1.,139,211.,7,44.3,-0.9461670428893905,138.76
1.,139,211.,8,51.4,-1.0600856031128405,165.12
1.,140,-211.,1,3.1,-1.0225806451612902,27.6
1.,140,-211.,2,5.05,-1.0158415841584159,44.96
1.,140,-211.,3,8.85,-1.0022598870056498,78.8
1.,140,-211.,4,12.25,-0.9893877551020407,109.08
1.,140,-211.,5,29.9,-0.9242541806020066,266.72
1.,140,-211.,6,37.1,-0.8975633423180591,331.32
1.,140,-211.,7,44.3,-0.8707990970654627,396.16
1.,140,-211.,8,51.4,-0.8442451361867703,460.36
1.,141,211.,1,3.1,-1.3387096774193548,39.64
1.,141,211.,2,5.05,-1.3504950495049506,64.6
1.,141,211.,3,8.85,-1.3711864406779661,113.24000000000001
1.,141,211.,4,12.25,-1.3902040816326529,156.8
1.,141,211.,5,29.9,-1.4898595317725751,384.28000000000003
1.,141,211.,6,37.1,-1.5309164420485173,478.04
1.,141,211.,7,44.3,-1.5720586907449208,572.64
1.,141,211.,8,51.4,-1.6136108949416341,666.88
1.,144,211.,1,3.1,-2.443548387096774,410.16
1.,144,211.,2,5.05,-2.4702970297029703,668.52
1.,144,211.,3,8.85,-2.5225988700564974,1173.48
1.,144,211.,4,12.25,-2.5693877551020408,1628.
1.,144,211.,5,29.9,-2.822113712374582,4074.1600000000003
1.,144,211.,6,37.1,-2.9328894878706193,5146.400000000001
1.,144,211.,7,44.3,-3.051327313769751,6294.12
1.,144,211.,8,51.4,-1.6228054474708171,7537.52
1.,146,-321.,1,3.1,2.2483870967741937,6.08
1.,146,-321.,2,5.05,2.2693069306930695,9.92
1.,146,-321.,3,8.85,2.3124293785310734,17.400000000000002
1.,146,-321.,4,12.25,2.350612244897959,24.080000000000002
1.,146,-321.,5,29.9,2.5548896321070234,59.800000000000004
1.,146,-321.,6,37.1,2.6421940700808624,75.04
1.,146,-321.,7,44.3,2.732970654627539,90.92
1.,146,-321.,8,51.4,2.8274902723735407,107.44
1.,147,-211.,1,3.1,2.3016129032258066,0.16
1.,147,-211.,2,5.05,2.3128712871287127,0.24
1.,147,-211.,3,8.85,2.3344632768361584,0.44
1.,147,-211.,4,12.25,2.353469387755102,0.6
1.,147,-211.,5,29.9,2.452889632107023,1.44
1.,147,-211.,6,37.1,2.4939137466307275,1.8
1.,147,-211.,7,44.3,2.5352641083521443,2.16
1.,147,-211.,8,51.4,2.5764591439688713,2.52
1.,148,211.,1,3.1,2.3193548387096774,-14.48
1.,148,211.,2,5.05,2.302970297029703,-23.56
1.,148,211.,3,8.85,2.270621468926554,-41.32
1.,148,211.,4,12.25,2.2416326530612243,-57.28
1.,148,211.,5,29.9,2.0882140468227424,-141.08
1.,148,211.,6,37.1,2.0241455525606464,-176.16
1.,148,211.,7,44.3,1.9586455981941306,-212.
1.,148,211.,8,51.4,1.8923579766536964,-248.28
1.,151,11.,1,3.1,2.759677419354839,-496.68
1.,151,11.,2,5.05,2.7445544554455448,-809.24
1.,151,11.,3,8.85,2.715819209039548,-1418.92
1.,151,11.,4,12.25,2.6902040816326527,-1965.3600000000001
1.,151,11.,5,29.9,2.555571906354515,-4831.72
1.,151,11.,6,37.1,2.499595687331536,-6023.92
1.,151,11.,7,44.3,2.442704288939052,-7236.
1.,151,11.,8,51.4,-3.103591439688716,-8455.52
1.,153,211.,1,3.1,2.475806451612903,-1185.3600000000001
1.,153,211.,2,5.05,2.4504950495049505,-1931.8400000000001
1.,153,211.,3,8.85,2.401129943502825,-3390.6
1.,153,211.,4,12.25,2.3563265306122445,-4702.76
1.,153,211.,5,29.9,2.117096989966555,-11739.36
1.,153,211.,6,37.1,2.0130566037735846,-14799.68
1.,153,211.,7,44.3,1.9026952595936792,-18045.68
1.,153,211.,8,51.4,-3.035260700389105,-21519.68
1.,154,211.,1,3.1,0.13709677419354838,-57.92
1.,154,211.,2,5.05,0.12079207920792079,-94.36
1.,154,211.,3,8.85,0.08870056497175141,-165.44
1.,154,211.,4,12.25,0.05999999999999999,-229.20000000000002
1.,154,211.,5,29.9,-0.09051505016722407,-564.48
1.,154,211.,6,37.1,-0.1536873315363881,-704.6800000000001
1.,154,211.,7,44.3,-0.21781489841986454,-847.8000000000001
1.,154,211.,8,51.4,-0.2833112840466926,-992.6800000000001
1.,157,211.,1,3.1,1.6870967741935483,-17.
1.,157,211.,2,5.05,1.6792079207920791,-27.68
1.,157,211.,3,8.85,1.6632768361581922,-48.480000000000004
1.,157,211.,4,12.25,1.6489795918367345,-67.16
1.,157,211.,5,29.9,1.5754849498327759,-164.24
1.,157,211.,6,37.1,1.5453962264150942,-204.08
1.,157,211.,7,44.3,1.5151873589164784,-244.08
1.,157,211.,8,51.4,1.4850856031128403,-283.76
1.,158,-211.,1,3.1,2.0306451612903227,-24.28
1.,158,-211.,2,5.05,2.0475247524752476,-39.56
1.,158,-211.,3,8.85,2.0819209039548023,-69.36
1.,158,-211.,4,12.25,2.1122448979591835,-96.08
1.,158,-211.,5,29.9,2.2734515050167223,-236.96
1.,158,-211.,6,37.1,2.3411428571428567,-296.04
1.,158,-211.,7,44.3,2.4103927765237017,-356.6
1.,158,-211.,8,51.4,2.4807431906614785,-418.12
1.,159,211.,1,3.1,1.9016129032258065,-24.84
1.,159,211.,2,5.05,1.8861386138613863,-40.480000000000004
1.,159,211.,3,8.85,1.8576271186440678,-71.
1.,159,211.,4,12.25,1.8318367346938773,-98.32000000000001
1.,159,211.,5,29.9,1.6974983277591973,-241.72
1.,159,211.,6,37.1,1.641530997304582,-301.36
1.,159,211.,7,44.3,1.5847223476297967,-361.96
